character_slug,move_id,move_name,input,move_group,hitconfirm_window,hitstun,blockstun,hitstop,punish_adv,perf_parry_adv,dr_cancel_hit,dr_cancel_blk,after_dr_hit,after_dr_blk,invuln,armor,airborne,jug_start,jug_increase,jug_limit,proj_speed,atk_range,super_gain_blk,notes_sc
cammy,cammy_052_lplk,Fatal Leg Twister,236P~LPLK,specials,-,-,-,-,HKD +18,-,-,-,-,-,-,-,Until Land (FKD),-,-,-,-,-,-,"Throws standing opponents only; 15% damage increase on Punish Counter; up to 8f more total recovery before landing (depends on activation height); crouching state during landing recovery; extends a proximity guard box that immediately forces a crouch blocking opponent's hurtbox to reach its crouching height, preventing uncrouchable meaty setups (but can still throw opponents that hold straight down on wakeup)"
cammy,cammy_053_lplk,Fatal Leg Twister,236[HP]~LPLK,specials,-,-,-,-,HKD +60 Launch,-,-,-,-,-,-,-,Until Land (FKD),1,-,-,-,-,-,"Throws standing opponents only; puts opponent into limited juggle state; 15% damage increase on Punish Counter; up to 2f more total recovery before landing (depends on activation height); crouching state during landing recovery; can be up to 2f faster if HP is held for only 18f; extends a proximity guard box that immediately forces a crouch blocking opponent's hurtbox to reach its crouching height, preventing uncrouchable meaty setups (but can still throw opponents that hold straight down on wakeup)"
cammy,cammy_054_lplk,Fatal Leg Twister,236PP~LPLK,specials,-,-,-,-,HKD +60 Launch,-,-,-,-,-,-,-,Until Land (FKD),1,-,-,-,-,-,"Throws standing opponents only; puts opponent into limited juggle state; 15% damage increase on Punish Counter; up to 8f more recovery before landing (depends on activation height); crouching state during landing recovery; extends a proximity guard box that immediately forces a crouch blocking opponent's hurtbox to reach its crouching height, preventing uncrouchable meaty setups (but can still throw opponents that hold straight down on wakeup)"
cammy,cammy_056_p,Silent Step,236[HP]~P,specials,-,-,-,-,-,-,-,-,-,-,-,-,Until Land (FKD),-,-,-,-,-,-,Stops forward trajectory; recovery before landing depends on activation height; Cammy is in crouching state during recovery; useful for baiting reversals in setups where throw/overhead/divekick could hit meaty; can be up to 2f faster if HP is held for only 18f
cammy,cammy_058_2_3_6_2_3_6_k,Spin Drive Smasher,236236K,super_arts,-,-,30 total,"5,5,5,5,13",KD +10,-37(-43),-,-,-,-,1-11 Strike/Throw,Break,12-27 (FKD),-,-,100,-,4.278 (1.299),-10000,"Great combo tool with high juggle potential and corner carry; 5th hits transitions into launching follow-up on hit only; damage distribution: 100,200x3,100,200,1000"
cammy,cammy_059_2_1_4_2_1_4_p,Killer Bee Spin,214214P,super_arts,-,-,20,16,HKD +12 (KD +70 Launch),-42(-36),-,-,-,-,-,Break,Until Land (FKD),1 air,0,30,-,2.5,-20000,"Can escape grounded meaty attacks, but usually results in Cammy whiffing over opponent's head; puts airborne opponents into limited juggle state (no cinematic), number of airborne hits varies based on juggle height; Drive Damage distribution: 900x3-x7,3000; only deals 250 damage on the first hit if it trades"
cammy,cammy_061_2_3_6_2_3_6_p,Delta Red Assault,236236P,super_arts,-,-,20,20,HKD +17,-51(-41),-,-,-,-,1-13 Full,Break,9-27 (FKD),-,-,100,-,5.09 (2.20),-30000,"Full screen anti-projectile move (can lose to slow projectiles at max range); combos from charged 623[HP], 214P, or 236HK 1st hit when canceled into; cinematic time regenerates ~1.9 Drive bars for Cammy; only deals 500 damage on the first hit if it trades (only the first 5 active frames are invincible)"
cammy,cammy_062_2_3_6_2_3_6_p,Delta Red Assault (CA),236236P,super_arts,-,-,20,20,HKD +22,-51(-41),-,-,-,-,1-13 Full,Break,9-27 (FKD),-,-,100,-,5.09 (2.20),-30000,"Full screen anti-projectile move (can lose to slow projectiles at max range); combos from charged 623[HP], 214P, or 236HK 1st hit when canceled into; available at 25% HP or below; cinematic time regenerates ~1.9 Drive bars for Cammy; only deals 500 damage on the first hit if it trades (only the first 5 active frames are invincible)"
cammy,cammy_064_4_lplk,Delta Throw,4LPLK,throws,-,-,-,-,HKD +14,-,-,-,-,-,-,-,-,-,-,-,-,0.80,-,"No throw oki after corner side switch; can use Drive Rush 5MP (+3 oB, links to 5HP on hit), or Drive Rush 2MP to set up trade combo vs. reversal 4f normals; a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously"
cammy,cammy_068_hphk,Spin Raider,HPHK,system,-,-,34,25,"Crumple (Standing +21, Juggle +46, HKD +104)",-35,-,-,-,-,-,1-27,-,0,1,0,-,2.544,-,See Drive Impact . Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
cammy,cammy_069_6_hphk,Countersnipe (Block),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-22 Full,Break,-,200,100,1,-,1.390,-,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal .
cammy,cammy_070_6_hphk,Countersnipe (Recovery),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-20 Full,Break,-,200,100,1,-,1.390,-,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze; see Drive Reversal .
cammy,cammy_074_6_6,Parry Drive Rush,MPMK~66,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"See Drive Rush ; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.603 (min/throw), 2.027 (min/block), 2.796 (max/final DR frame)"
cammy,cammy_075_6_6_5_6_mpmk,or 66 Drive Rush Cancel,MPMK,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,See Drive Rush ; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
