character_slug,move_id,move_name,input,move_group,hitconfirm_window,hitstun,blockstun,hitstop,punish_adv,perf_parry_adv,dr_cancel_hit,dr_cancel_blk,after_dr_hit,after_dr_blk,invuln,armor,airborne,jug_start,jug_increase,jug_limit,proj_speed,atk_range,super_gain_blk,notes_sc
alex,alex_011_2_mp,Crouching Medium Punch,2MP,normals,14,19,16,11,+5,-16,+8,+5,+5,+2,-,-,-,1,1,0,-,1.58,250 (125),"4f extra recovery on whiff; topmost hurtbox on frames 1-9 is vulnerable only to aerial attacks (preventing its use as an anti-air) and is projectile invincible to avoid High Tiger Shot; Special/DR/DI cancel is delayed until after active frames; relatively poor DR Cancel options (no natural combo into 2HP > 236HP, max range cannot cancel to 4MK > 2HP, and only a true blockstring into 5LP/2LP/2LK)"
alex,alex_012_2_mk,Crouching Medium Kick,2MK,normals,-,25,19,11,+8,-19,-,-,+8,+2,-,-,-,1,1,0,-,1.65,300 (150),Good low starter from Drive Rush (links to 2MP except from longer ranges); solid poke range to punish back walk
alex,alex_013_2_hp,Crouching Heavy Punch,2HP,normals,16 (28 PC),25,22,13 (25 PC),KD +48,-26,+15,+12,+1,-2,-,-,-,1,1,0,-,0.94 (0.84),500 (250),Forces stand; head and arm hurtbox are anti-air invuln on frames 10-14; decent anti-air but weaker against close jumps; active frames 1-2 can hit grounded or airborne and are cancelable; active frames 3-6 can only hit airborne opponents and cannot cancel; cannot hit cross-up; Punish Counter puts opponents into a limited juggle state (much higher launch vs. airborne); stand-sized hurtboxes on frames 10-30 (considered crouching); very short horizontal range (usually requires Drive Rush to combo properly); useful combo tool into Prowler Stance (combos naturally into Palm Jab) or into HP Flash Chop when used out of Drive Rush; Prowler Stance cancel: +7 oH / +4 oB
alex,alex_014_2_hk,Roundhouse Kick,2HK,normals,-,-,18,13 (16 PC),HKD +44,-27,-,-,KD +29,-7,-,-,-,1,1,5,-,1.88,500 (250),Long range sweep; has juggle potential
alex,alex_015_j_lp,Jumping Light Punch,j.LP,normals,-,15,12,9,+11(+15),-6 (-2),-,-,-,-,-,-,-,1,1,0,-,1.09,150 (75),Quick air-to-air
alex,alex_016_j_lk,Jumping Light Kick,j.LK,normals,-,15,12,9,+9(+15),-8 (-2),-,-,-,-,-,-,-,1,1,0,-,0.59,150 (75),Cross-up; can be used as a fuzzy instant overhead on tall characters
alex,alex_017_j_mp,Jumping Medium Punch,j.MP,normals,-,15,11,11,+13(+15),-4 (-2),-,-,-,-,-,-,-,1,10,4,-,1.09,250 (125),"Puts airborne opponents into a limited juggle state; lower body projectile invuln 7-21f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
alex,alex_018_j_mk,Jumping Medium Kick,j.MK,normals,-,18,15,11,+15(+18),-5 (-2),-,-,-,-,-,-,-,1,1,0,-,1.33 (0.93),250 (125),"Most horizontal range of Alex's jump-ins but more difficult to time than j.HK; requires frame perfect timing to connect on a standard crouching hurtbox (4f timing vs. tall crouching opponents); lower body projectile invuln 8-25f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
alex,alex_019_j_hp,Jumping Heavy Punch,j.HP,normals,-,19,15,13,+12(+19),-9 (-2),-,-,-,-,-,-,-,1,1,0,-,1.07,500 (250),Best downward hitbox priority for vertical approaches; spike knockdown on airborne opponents; lower body projectile invuln 9-24f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
alex,alex_020_j_hk,Jumping Heavy Kick,j.HK,normals,-,19,15,13,+15(+19),-6 (-2),-,-,-,-,-,-,-,1,1,0,-,1.20,500 (250),Decent all-around jump-in for horizontal approaches; lower body projectile invuln 10-21f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
alex,alex_022_6,Low Rush,2PP~6,command_normals,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Distance: 1.76; cancelable into Slash Elbow (6P) on frames 1-14 (if done later, Elbow is buffered at the usual follow-up timing); can perform Tactical Hop (LK) / Air Stampede (MK) on frame 18~; can perform Stance Exit on frame 28 (final recovery frame); cancelable into other Stance follow-ups on frame 21~; maintains Low Profile / crouch for entire duration and remains in Prowler Stance afterward; holding forward does not buffer the dash (must be timed using the standard input buffer window)"
alex,alex_023_4,Low Retreat,2PP~4,command_normals,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Distance: 1.00; cannot cancel into follow-ups during the dash animation (except Stance Exit 1f before recovery ends); maintains Low Profile / crouch for entire duration and remains in Prowler Stance afterward; holding back does not buffer the dash (must be timed using the standard input buffer window)
alex,alex_027_lp,Palm Jab,2PP~LP,command_normals,13,19,13,9,+11*,-10,+9,+3,-,-,-,-,-,1,1,0,-,1.36,150 (75),"Fast and long range jab that maintains the stance's Low Profile and crouching state; cancelable into other Prowler Stance moves (except Stance Exit, Forward/Back Dash, Hyper Takedown, or Slashing Elbow) and into standard specials / DI / DR; Alex remains in stance if not canceled (forced to exit after Perfect Parry); chained jabs form a true blockstring (can chain 4 jabs on hit or 3 on block); frame advantage compares the end of the jab recovery to the opponent's hitstun/blockstun but is only really relevant for tick throws with Hyper Takedown or when using Slashing Elbow afterward; can only tick throw into Hyper Takedown (Stance LP+LK) after 1 jab"
alex,alex_028_mp,Shoulder Launcher (Falling Moon),2PP~MP,command_normals,-,-,"16,16 (18 total)","11,11",HKD +22,-22,-,-,-,-,"1-6 Air (Upper/Mid), 7-13 Air (all)",-,-,"1,1","1,1","2,3",-,1.10 (0.81),200x2 (100x2),"Counter-hit/Punish Counter transitions into Falling Moon for higher damage, Hard Knockdown, and improved meter properties (regardless of whether 1st or 2nd hit connects); () refers to Falling Moon damage; not airborne despite the animation; puts opponents into a limited juggle state on normal hit; maintains Low Profile on frames 1-7 and considered crouching on frames 1-13; cannot hit cross-up but will autocorrect if input while dashing under the opponent (allows for side swap juggle routes); can be canceled into from Palm Jab"
alex,alex_030_hp,Heavy Lariat (Hold),2PP~[HP],command_normals,-,28,27,13 (20 CH/PC),+10 Backturn,-20,-,-,-,-,-,6-16 (2-hit),-,1,1,1,-,1.48 (1.41),500 (250),More damage and blockstun than uncharged version; puts airborne opponents into a limited juggle state; Counter-hit (+8) / Punish Counter (+10) puts grounded opponents into a Backturned state that can link to 4MK or MP/OD Power Drop (can whiff at long range); armor absorbs 2 hits as long as the button continues to be held (armor ends 5f before the attack hits); shorter range vs. crouching opponents; great pressure tool for depleting the opponent's Drive gauge; can be canceled into from Palm Jab but only combos on Punish Counter; can be spaced out to hit on later active frames for better advantage (up to +8/+7); button must be held 13f (early release ends the armor and results in uncharged version); maintains Low Profile on frames 1-16 and crouch state on frames 1-23 (standing-sized hurtbox on frames 20-23)
alex,alex_031_lk,Tactical Hop,2PP~LK,command_normals,-,-,-,-,-,-,-,-,-,-,-,-,7-36 (FKD),-,-,-,-,-,-,"Distance: 1.157; much shorter trajectory and lower height than a standard jump; can perform air normals or Flying Cross Chop on frames 22-32 (buffers from frame 8~, then buffers a grounded normal if pressed on frame 33~); immediately loses low profile state and exits stance upon activation; prejump frames 1-2 are in a crouching state followed by a standing state on frames 3-6; Lower Body Projectile Invuln on frames 6-8 (helps jump over projectiles on startup); has a smaller body hurtbox on frames 6-33; 3f landing recovery like a regular jump but cannot block when landing from an empty jump; Alex is in a Counter-hit state for entire move duration; can be canceled into from Palm Jab"
alex,alex_032_mk,Air Stampede,2PP~MK,command_normals,-,-,21,6 (15 PC),HKD +62,-17,-,-,-,-,-,-,9-30 (FKD),1,1,5,-,3.05 / 2.43 / 1.34,550 (275),"Can be steered left/right; cannot hit cross-up; Alex is considered grounded on the 2nd active frame (anti-air invuln specials will lose if they don't hit before this frame); Punish Counter puts opponents into a limited juggle OTG bounce state (Hard Knockdown if no move is juggled afterward); immediately loses low profile state and exits stance upon activation (remains crouching on frames 1-8 with a standing-sized hurtbox on frames 5-8); very short hitstop gives little time for opponent to make a decision on block (significantly longer hitstop on Punish Counter for easier juggle confirms); stomp is block reactable but difficult to anti-air (can hold back to cause many anti-airs to whiff at some ranges); can intentionally whiff over the opponent to bait parry (opponent can option select with 4~4MPMK to option select a parry + Drive Rush, though the timing is strict to punish Alex); can be canceled into from Palm Jab"
alex,alex_033_hk,Sweep Combination 1 (Flying Suplex),2PP~HK,command_normals,22,-,16,13,HKD +18,-56,-,-,-,-,-,-,-,1,1,5,-,2.02,400 (200),"Hitconfirmable (but unsafe) long range sweep; Counter-hit/Punish Counter transitions into Flying Suplex for extra damage, meter, and a Hard Knockdown (no difference between 1st or 2nd hit of the TC when this happens); puts airborne opponents into a limited juggle state (allows TC follow-up to combo); Alex remains in stance after recovery except on Perfect Parry or when Flying Suplex connects; maintains Low Profile and crouch state for entire duration; 3f blockstring gap between hits (will frame trap if opponent attempts a punish too early); can be canceled into from Palm Jab (consistent combo ender at any range)"
alex,alex_034_hk_hk,Sweep Combination 2 (Flying Suplex),2PP~HK~HK,command_normals,-,-,16,13,HKD +18,-59,-,-,-,-,-,-,-,1,1,5,-,1.82,300 (150),"Counter-hit/Punish Counter transitions into Flying Suplex for extra damage, meter, and a Hard Knockdown (no difference between 1st or 2nd hit of the TC when this happens); Alex remains in stance after recovery except on Perfect Parry or when Flying Suplex connects; maintains Low Profile and crouch state for entire duration; 3f blockstring gap between hits (will frame trap if opponent attempts a punish too early); leaves Alex +1 after manual Stance Exit for corner oki; can whiff when the first sweep connects at max range"
alex,alex_036_2_lplk,Dangerous Armbar (Spiral DDT),2PP~2LPLK,command_normals,-,-,-,-,HKD +20,-,-,-,-,-,-,-,15-26 (FKD),-,-,-,-,2.69,-,Turns into Spiral DDT on Punish Counter (different animation with separate KD advantage and higher damage/meter properties); can only hit standing opponents; regular version gets strong meterless corner oki or Drive Rush midscreen oki; Punish Counter version can walk for meterless oki anywhere on screen; immediately loses low profile state and exits stance upon activation but retains crouching state on frames 1-14 (standing-sized hurtboxes on frames 9-14); can be canceled into from Palm Jab for a more effective tick throw
alex,alex_041_2_lk_2_hk,Twisted Drop,2LK~2HK,command_normals,59(33),-,18,13,HKD +20,-31,-,-,-,-,-,-,-,1,1,5,-,1.96 (1.88),500 (250),() refers to scaled damage from 2LK starter; does not combo naturally (requires Drive Rush / Counter-hit / Punish Counter); allows 2LK to be a useful punish option at ranges where 2LP whiffs (and especially in Modern where Alex cannot punish with 2LP); cancelable into Prowler Stance on hit only for oki; 6f blockstring gap between the hits (interruptible on block without DR~2LK or Burnout); Prowler Stance cancel: KD +17 oH
alex,alex_042_2_3_6_lp,Flash Axe,236LP,specials,17,27,20,13,+7,-22,-,-,-,-,-,-,-,1,1,5,-,1.70 (1.65),400 (200),Safe on block if spaced from a light string and maintains pressure up close on hit; has both a strike hitbox and a separate 1-hit projectile clash box during the active frames; this allows Alex to hit the opponent even when clashing with higher-priority projectiles like Supers (though it doesn't dissipate any hits of the higher priority projectiles)
alex,alex_043_2_3_6_mp,Flash Axe,236MP,specials,18 SA/PS,-,21,13,KD +39,-25,-,-,-,-,-,-,-,1,1,5,-,2.11 (1.97),500 (250),Can transition into Prowler Stance on hit; important combo tool that is relatively safe if spaced out; extends a large vertical combo-only hitbox for juggle consistency; has both a strike hitbox and a separate 1-hit projectile clash box during the active frames; this allows Alex to hit the opponent even when clashing with higher-priority projectiles like Supers (though it doesn't dissipate any hits of the higher priority projectiles); can get midscreen oki with Drive Rush into a delayed button or throw; Prowler Stance cancel: KD +46 oH (variable on airborne opponents)
alex,alex_044_2_3_6_hp,Flash Chop,236HP,specials,20 SA / 30 follow-ups,28,25,15,+9 (Backturn),-21,-,-,-,-,-,-,-,1,1,5,-,2.04,575 (287),"Puts opponent into Backturned state and Forces Stand on hit; slow startup but plus on block (leaves the opponent inside OD Power Bomb range for a tick throw); true blockstring from 5[HP] dealing significant Drive damage; has both a strike hitbox as well as a separate 1-hit projectile clash box on frames 25-29 (starting 1f before active); this allows Alex to hit the opponent even when clashing with higher-priority projectiles like Supers (though it doesn't dissipate any hits of the higher priority projectiles); recovery is cancelable on hit into Power Drop (63214P) or Collapsing Driver (4MK) on frame 40 (opponent must be grounded for these to connect); can omit the follow-up cancel and link normals afterward (lights on regular hit, 5MP on counter-hit, 2HP on Punish Counter)"
alex,alex_045_2_3_6_p_p,Flash Chop,236PP,specials,26 SA / 38 PS,-,"23,23 (25 total)","10,11",KD +41,-27,-,-,-,-,-,-,-,1,"1,1","5,6",-,2.10 (1.79),"250,300 (125,150)",2 hits; 1st hit keeps opponent grounded (SA2 cancel allows cinematic hit); 2nd hit puts opponents into a limited juggle state (SA2 cancel causes wall splat); can transition into Prowler Stance on hit; completely safe on block due to pushback; has both a strike hitbox as well as a separate 2-hit OD projectile clash box on frames 14-19 (starting 1f before active); this allows Alex to hit the opponent even when clashing with higher-priority projectiles like Supers (though it doesn't dissipate any hits of the higher priority projectiles); leads to good midscreen oki with Drive Rush or a 6-frame safe jump with j.HK (can often outspace 5f reversals as well); Prowler Stance cancel: KD +37 oH (variable on airborne opponents)
alex,alex_046_6_2_3_lk,Aerial Knee Smash,623LK,specials,-,-,-,-,KD +29,-,-,-,-,-,1-10 Air,-,5-32 (FKD),-,-,10,-,1.10,-,Anti-air grab (cannot hit grounded opponents); cannot hit cross-up; best overall anti-air at closer ranges due to its fast speed and upward trajectory; allows strong meterless oki in the corner or Drive Rush oki midscreen
alex,alex_047_6_2_3_mk,Aerial Knee Smash,623MK,specials,-,-,-,-,KD +29,-,-,-,-,-,1-16 Air,-,6-34 (FKD),-,-,10,-,1.51,-,Anti-air grab (cannot hit grounded opponents); cannot hit cross-up; more horizontal range and an extended combo-only hitbox make it useful in juggles; allows strong meterless oki in the corner or Drive Rush oki midscreen
alex,alex_048_6_2_3_hk,Aerial Knee Smash,623HK,specials,-,-,15,5,KD +29,-55,-,-,-,-,1-21 Air,-,16-42 (FKD),-,-,10,-,1.75 (1.48),910 (75),Active frames 1-2 can hit grounded or airborne; active frames 3-8 can only hit airborne; Drive/Super meter gain only applies to the first hit when blocked; cannot hit cross-up; slow for anti-air purposes but the range can be used to punish landing recovery of divekicks or similar moves; useful as a combo ender even from max range light normals; allows strong meterless oki in the corner or Drive Rush oki midscreen
alex,alex_049_6_2_3_k_k,Aerial Knee Smash,623KK,specials,-,-,15,5,HKD +27,-59,-,-,-,-,1-17 Air,-,12-38 (FKD),-,-,10,-,1.75 (1.48),700x2 (250),Active frames 1-2 can hit grounded or airborne; active frames 3-8 can only hit airborne; Super meter gain only applies to the first hit when blocked; cannot hit cross-up; Hard Knockdown allows strong meterless oki anywhere on screen; combos and anti-airs in all the same situations as HK version (and even more lenient in juggles due to the faster startup)
alex,alex_050_6_3_2_1_4_lp,Power Bomb,63214LP,specials,-,-,-,-,HKD +15,-,-,-,-,-,-,-,-,-,-,-,-,1.24,-,Longest range / slowest startup version; useful in some oki situations (e.g. corner throw + dash) but less useful in tick throw scenarios; turns into Power Drop on backturned opponent
alex,alex_051_6_3_2_1_4_mp,Power Bomb,63214MP,specials,-,-,-,-,HKD +15,-,-,-,-,-,-,-,-,-,-,-,-,1.04,-,Medium range / startup version; turns into Power Drop on backturned opponent; can be used in some tick throw situations especially out of Drive Rush normals
alex,alex_053_6_3_2_1_4_p_p,Power Bomb,63214PP,specials,-,-,-,-,HKD +15,-,-,-,-,-,-,-,-,-,-,-,-,1.14,-,Startup of HP version with range in between LP/MP versions; most useful overall in tick throw scenarios; turns into Power Drop on backturned opponent; more consistent and slightly more damaging as a Drive Reversal punish than HP version
alex,alex_055_6_3_2_1_4_p_p,Backturn Power Drop,63214PP,specials,-,-,-,-,HKD +38,-,-,-,-,-,-,-,-,-,-,-,-,1.42,-,"Switches sides and leads to Drive Rush oki even midscreen; cancelable into Omega Wing Buster by inputting PP (cannot hold buttons for the entire animation, input during the 2nd body slam); () refers to Punish Counter damage, scaled damage refers to version canceled from 236HP combo starter; the version that comes out after 236HP has more range than any standard version of Power Bomb (but can whiff at absolute max range vs. crouching opponents); the starter scaling affects Omega Wing Buster damage when punishing with a raw OD Power Drop, while the combo scaling affects it when canceled from HP Flash Chop; backturn connect can occur even without 236HP starter (e.g. after opponent jumps over Alex)"
alex,alex_056_6,Backturn OD Hyper Bomb,63214PP~6,specials,-,-,-,-,HKD +42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Does not switch sides; sets up a safe jump or Drive Rush oki anywhere on the screen; cannot be canceled into Omega Wing Buster; () refers to Punish Counter damage, scaled damage refers to version canceled from 236HP combo starter; maintains the same damage scaling as the preceding OD Power Drop (does not count as a separate move for scaling); backturn connect can occur even without 236HP starter (e.g. after opponent jumps over Alex)"
alex,alex_057_2_3_6_2_3_6_k,Raging Spear,236236K,super_arts,-,-,22,25(20),KD +30,-58,-,-,-,-,1-9 Strike/Throw,Break,-,1,1,50,-,2.61 (2.26),-10000,"Alex's best reversal option; sends opponent far away (oki only possible near the corner); puts opponent into a limited juggle state that can lead to trade combos depending on distance and the opponent's attack hitstun (e.g. fireball trade, early anti-air timing)"
alex,alex_058_2_1_4_2_1_4_p,Sledgecross Hammer,214214P,super_arts,-,-,25,10 (15 air),HKD +19 (Air: Wall Splat),-52,-,-,-,-,1-16 Full,Break,-,0,0,99,-,2.50 (2.31),-20000,"Causes a cinematic on grounded opponents and a wallsplat on airborne opponents (can juggle in the corner); wallsplat is a free juggle state if SA2 starts the combo (otherwise, maintains the existing juggle state); can choose which version to cancel into from OD Flash Chop (1st hit stays grounded, 2nd hit launches); effective fireball counter due to range and invincibility; cinematic version gives decent Drive Rush oki (but DR~Throw can only beat reversal 4f normals on wide characters like Alex, Marisa, Sagat, Blanka, E. Honda, and Zangief)"
alex,alex_059_p_p,(SA2) Omega Wing Buster,PP,super_arts,-,-,-,-,-,-,-,-,-,-,-,Break,-,-,-,-,-,-,-,Can only be performed after OD Power Drop on a backturned opponent; 2800 damage refers to base damage without scaling (1680 is the most it can theoretically do at 60% scaling); fully invincible for the entire cinematic; pushes opponent a full screen away (no possible oki); PP input must be pressed rather than held for the entire throw cinematic (timing is around the 2nd body slam)
alex,alex_060_2_3_6_2_3_6_p,The Final Prison,236236P,super_arts,-,-,20,6,HKD +18,-56,-,-,-,-,1-16 Full,Break,-,-,-,99,-,1.91,-30000,Cinematic time regenerates ~2 Drive bars for Alex; significantly less range than Alex's other Supers; poor oki after the cinematic (e.g. spaced DR~5MP or DR~2MK); has 2 different cinematics depending on whether it KOs the opponent
alex,alex_061_2_3_6_2_3_6_p,The Final Prison (CA),236236P,super_arts,-,-,20,6,HKD +25,-56,-,-,-,-,1-16 Full,Break,-,-,-,99,-,1.91,-30000,Available at 25% HP or below; cinematic time regenerates ~2.1 Drive bars for Alex; significantly less range than Alex's other Supers; better oki than standard SA3 (e.g. DR~Throw or DR~5HP into tick MP Power Bomb); has 2 different cinematics depending on whether it KOs the opponent
alex,alex_063_4_lplk,Guillotine Hammer,4LPLK,throws,-,-,-,-,HKD +16,-,-,-,-,-,-,-,-,-,-,-,-,0.85,-,Side switch; no real strike/throw oki in the corner but can pressure with Drive Rush normals; a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously
alex,alex_064_2_lplk,Illegal Knees,2LPLK,throws,-,-,-,-,HKD +22,-,-,-,-,-,-,-,-,-,-,-,-,0.85,-,Leaves Alex at neutral advantage after forward dash for a pseudo-throw loop; Drive Rush allows real corner throw loops but gives weak midscreen oki; a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously
alex,alex_067_hphk,Lariat Kick,HPHK,system,-,-,34,25,"Crumple (Standing +21, Juggle +46, HKD +104)",-35,-,-,-,-,-,1-27,-,0,1,0,-,2.477,-,See Drive Impact . Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
alex,alex_068_6_hphk,Headbutt (Block),6HPHK,system,-,-,23,20(16),KD +23,-27,-,-,-,-,1-22 Full,Break,-,200,100,1,-,1.637,-,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; 4f less hitstop on block compared to most Drive Reversals (changes the punish timing); see Drive Reversal .
alex,alex_069_6_hphk,Headbutt (Recovery),6HPHK,system,-,-,23,20(16),KD +23,-27,-,-,-,-,1-20 Full,Break,-,200,100,1,-,1.637,-,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze; 4f less hitstop on block compared to most Drive Reversals (changes the punish timing); see Drive Reversal .
alex,alex_073_6_6,Parry Drive Rush,MPMK~66,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"See Drive Rush ; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.393 (min/throw), 1.722 (min/block), 3.530 (max/final DR frame)"
