character_slug,move_id,move_name,input,move_group,hitconfirm_window,hitstun,blockstun,hitstop,punish_adv,perf_parry_adv,dr_cancel_hit,dr_cancel_blk,after_dr_hit,after_dr_blk,invuln,armor,airborne,jug_start,jug_increase,jug_limit,proj_speed,atk_range,super_gain_blk,notes_sc
manon,manon_029_6_3_2_1_4_p_p,OD Manège Doré,63214PP,specials,-,-,-,-,HKD +19,-,-,-,-,-,-,-,-,-,-,-,-,1.524 (1.506),-,Increases Medal Level by 1 on hit; damage at Medal Lv. 1-5: 2000/2300/2700/3000/3700; Super Gain at Medal Lv. 1-5: 3000/3000/4000/4000/5000; cannot be special canceled into; medium startup with long range
manon,manon_036_2_1_4_hk,HK Dégagé,214HK,specials,-,29,17,13,+7,-24,-,-,-,-,9-19 Lower Body,-,-,1,1,5,-,2.893,400 (200),Forces crouch on hit; 1st active frame can only hit airborne opponents (functionally 21f startup); works as a low crush but not actually airborne
manon,manon_037_2_1_4_k_k,OD Dégagé,214KK,specials,-,31,22(21),13,+10(+11),-23(-22),-,-,-,-,11-24 Throw,-,9-21 (FKD),1,1,5,-,2.919 (2.395),400 (200),1st active frame cannot hit crouching opponents (functionally 23f as an overhead); 1f better advantage on hit vs. crouching (allows links into 5MP/2MP for improved damage and oki); blockstun is reduced by 1f on active frames 2-3 (still -3 if stand blocked on frame 23)
manon,manon_038_2_3_6_lp,LP Renversé,236LP,specials,13,20/-,16,5(10),HKD +15,-37,-,-,-,-,3-21 Projectile,-,-,-,-,3,-,1.882 (1.858),75 (37),Hitgrab that works in combos/juggles and can be blocked; total damage at Medal Lv. 1-5: 1350/1500/1650/1800/1950; Super Gain on Hit at Medal Lv. 1-5: 2150/2150/3150/3150/4150; 1st hit Super Gain is only 150 self / 105 opponent regardless of Medal Level; increases Medal Level by 1 on hit; 1st hit restands juggled opponents and allows a cancel into SA3
manon,manon_039_2_3_6_mp,MP Renversé,236MP,specials,13,20/-,16,5(10),HKD +15,-34,-,-,-,-,3-24 Projectile,-,-,-,-,3,-,2.202 (2.178),75 (37),Hitgrab that works in combos/juggles and can be blocked; total damage at Medal Lv. 1-5: 1400/1550/1700/1850/2000; Super Gain on Hit at Medal Lv. 1-5: 2150/2150/3150/3150/4150; 1st hit Super Gain is only 150 self / 105 opponent regardless of Medal Level; increases Medal Level by 1 on hit; 1st hit restands juggled opponents and allows a cancel into SA3
manon,manon_040_2_3_6_hp,HP Renversé,236HP,specials,13,20/-,16,5(10),HKD +15,-30,-,-,-,-,3-28 Projectile,-,-,-,-,3,-,2.377 (2.353),75 (37),Hitgrab that works in combos/juggles and can be blocked; total damage at Medal Lv. 1-5: 1500/1650/1800/1950/2100; Super Gain on Hit at Medal Lv. 1-5: 2150/2150/3150/3150/4150; 1st hit Super Gain is only 150 self / 105 opponent regardless of Medal Level; increases Medal Level by 1 on hit; 1st hit restands juggled opponents and allows a cancel into SA3
manon,manon_041_2_3_6_p_p,OD Renversé,236PP,specials,-,20/-,16,7,HKD +15,-34,-,-,-,-,3-26 Projectile (All); 3-26 Strike (Upper/Mid Body),-,-,-,-,3,-,2.494 (2.47),75 (37),"Hitgrab that works in combos/juggles and can be blocked; total damage at Medal Lv. 1-5: 1500/1650/1800/1950/2100; Super Gain on Hit at Medal Lv. 1-5: 2150/2150/3150/3150/4150; 1st hit Super Gain is only 150 self / 105 opponent regardless of Medal Level; increases Medal Level by 1 on hit; unlike the meterless versions, this one cannot be canceled into any Super; leaves Manon much closer to opponent in the corner on hit, allowing for better oki than other enders"
manon,manon_042_k,Grand Fouetté,236P~K,specials,22,-,23,13,KD +55(+60),-26(-21),-,-,-,-,-,-,-,1 [0 PC],0,1,-,1.99 (+Spin),575 (287),Startup of the initial spin depends on button strength; any invincibility from 236P is lost as soon as the kick follow-up starts (can slightly delay the follow-up to extend invincibility); cancel into SA3 is only useful if the kick is absorbed by armor; puts opponent into limited juggle state (free juggle state on Punish Counter); can be spaced to be safer in neutral
manon,manon_043_k,OD Grand Fouetté,236PP~K,specials,22,-,16,13(15),KD +58(+63),-26(-21),-,-,-,-,-,-,-,0,1,1,-,1.99 (+Spin),575 (287),"Any invincibility from 236PP is lost as soon as the kick follow-up starts (can slightly delay the follow-up to extend invincibility); puts opponent into free juggle state on hit; can be spaced to be safer in neutral; combos naturally from 4HP, making it an excellent combo tool for damage and corner carry"
manon,manon_044_2_3_6_2_3_6_k,Arabesque,236236K,super_arts,-,-,20,7(10),KD +7(+10),-67(-64),-,-,-,-,1-13 Strike/Throw,Break,-,1,1,5,-,3.083 (1.859),-10000,"Long range sliding low attack; switches sides with opponent on hit (except at max range); can be used in juggles; can trade vs. projectiles at certain ranges, allowing for a follow-up juggle"
manon,manon_046_2_3_6_2_3_6_p,Pas de Deux,236236P,super_arts,-,-,-,-,HKD +16,-,-,-,-,-,1-8 Full,-,-,-,-,-,-,1.489 (1.463),-,Command throw that can be comboed into; opponent can jump on reaction after the Super freeze; damage at Medal Lv. 1-5: 4000/4100/4200/4400/4600; cannot hit opponents behind Manon; juggles into meterless 236P grant a restand that combos into SA3; cinematic time regenerates ~2.2 Drive bars for Manon; Range: 1.463 (2nd active frame 1.489)
manon,manon_047_2_3_6_2_3_6_p,Pas de Deux (CA),236236P,super_arts,-,-,-,-,HKD +16,-,-,-,-,-,1-8 Full,-,-,-,-,-,-,1.489 (1.463),-,Command throw that can be comboed into; opponent can jump on reaction after the Super freeze; damage at Medal Lv. 1-5: 4500/4600/4700/4900/5100; cannot hit opponents behind Manon; juggles into meterless 236P grant a restand that combos into SA3; available at 25% HP or below; cinematic time regenerates ~2.4 Drive bars for Manon; Range: 1.463 (2nd active frame 1.489)
manon,manon_048_5_6_lplk,Ouchi Gari,LPLK,throws,-,-,-,-,HKD +16,-,-,-,-,-,-,-,-,-,-,-,-,0.80,-,Can manually time a throw loop in the corner; Drive Rush also allows an auto-timed meaty throw that can be mixed up with 2MP or 4HP; a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously
manon,manon_049_4_lplk,Uchi Mata,4LPLK,throws,-,-,-,-,HKD +18,-,-,-,-,-,-,-,-,-,-,-,-,0.80,-,"Side switches; after corner side switch, can walk for a pseudo throw loop or Drive Rush for a manually timed strike/throw mixup; can get true throw oki vs. wide characters (1f timing vs. Marisa, 2f timing vs. Blanka/E.Honda/Zangief); midscreen, can chase down with DR~5HP but no real strike/throw mixup; a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously"
manon,manon_052_hphk,Glissade,HPHK,system,-,-,34,25,"Crumple (Standing +21, Juggle +46, HKD +104)",-35,-,-,-,-,-,1-27,-,0,1,0,-,2.500,-,See Drive Impact . Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
manon,manon_053_6_hphk,Écarté (Block),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-22 Full,Break,-,200,100,1,-,1.665,-,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal .
manon,manon_054_6_hphk,Écarté (Recovery),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-20 Full,Break,-,200,100,1,-,1.665,-,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze; see Drive Reversal .
manon,manon_058_6_6,Parry Drive Rush,MPMK~66,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"See Drive Rush ; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.506 (min/throw), 1.417 (min/block), 2.347 (max/final DR frame)"
manon,manon_059_6_6_5_6_mpmk,or 66 Drive Rush Cancel,MPMK,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,See Drive Rush ; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
