character_slug,move_id,move_name,input,move_group,hitconfirm_window,hitstun,blockstun,hitstop,punish_adv,perf_parry_adv,dr_cancel_hit,dr_cancel_blk,after_dr_hit,after_dr_blk,invuln,armor,airborne,jug_start,jug_increase,jug_limit,proj_speed,atk_range,super_gain_blk,notes_sc
rashid,rashid_014_j_lk,Jumping Light Kick,j.LK,normals,-,13,9,9,+11(+13),-4 (-2),-,-,-,-,-,-,-,1,1,0,-,1.17,150 (75),Longest horizontal range of Rashid's jump normals
rashid,rashid_015_j_mp,Jumping Medium Punch,j.MP,normals,-,15,11,11,+13(+15),-4 (-2),-,-,-,-,-,-,-,1 air,10,5,-,0.93,250 (125),"Puts airborne opponents into limited juggle state; cancels into j.214K from forward jumps; lower body projectile invuln 9-22f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
rashid,rashid_016_j_mk,Jumping Medium Kick,j.MK,normals,-,17,13,11,+11(+17),-8 (-2),-,-,-,-,-,-,-,1,1,0,-,0.72,250 (125),"Cross-up; lower body projectile invuln 7-20f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
rashid,rashid_018_j_hk,Jumping Heavy Kick,j.HK,normals,-,19,15,13,+12(+19),-9 (-2),-,-,-,-,-,-,-,1,0,0,-,1.02,500 (250),"When used after j.214K or 214P~4K, causes a spike knockdown vs. airborne opponents; lower body projectile invuln 10-19f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)"
rashid,rashid_024_6_hp,Beak Assault,6HP,command_normals,-,27,21,13,+7,-22,-,-,+7,+1,-,-,-,1,1,0,-,1.863 (1.817),500 (250),Long-ranged overhead that can lead to combos if well-spaced; not actually airborne despite the animation; can be affected by Air Current on frames 4-25 (travels nearly fullscreen)
rashid,rashid_025_6_hk,Crescent Kick,6HK,command_normals,-,26,21,13,+6(+9),-22(-19),-,-,+6(+9),+1 (+4),7-19 Lower Body,-,-,1,1,1,-,1.892 (1.805),500 (250),"3f extra recovery on whiff; useful for hopping over low pokes and comboing into MP normals on Punish Counter, but not actually airborne; good option out of Drive Rush; can be spaced to hit on later active frames for better advantage; can be affected by Air Current on frames 6-19 (travels fullscreen)"
rashid,rashid_030_4_5_6_k_k,Front Flip,6KK~KK,command_normals,-,-,-,-,-,-,-,-,-,-,-,-,11-43 (FKD),-,-,-,-,-,-,"Input during 6KK; holding forward/back/neutral direction affects flip distance; can use any air attack frames 22-40; can be affected by Air Current on frames 1-36, traveling forward fullscreen"
rashid,rashid_039_2_1_4_lk,Eagle Spike,214LK,specials,37 SA,-,16,11,KD +30(+42),-50,-,-,-,-,-,-,9-38 (FKD),1,0,4,-,2.723 (1.298),500 (250),"Puts opponent into limited juggle state on hit (can lead to follow-up juggles if well spaced); on block, bounces off opponent with extra recovery (frame advantage unaffected by which active frame connects); on hit, Rashid gets better KD Advantage on later active frames; can be affected by Air Current on frames 4-14; SA3 cancel occurs on hit only, allowing it to be freely buffered for extra damage"
rashid,rashid_040_2_1_4_lk,(Air Current) Eagle Spike (Air Current),214LK,specials,38 SA,-,16,12,KD +35(+47),-38,-,-,-,-,-,-,8-37 (FKD),1,0,4,-,4.318 (1.873),500 (250),"Puts opponent into limited juggle state on hit; on block, bounces off opponent with extra recovery (frame advantage unaffected by which active frame connects); on hit, Rashid gets better KD Advantage on later active frames; SA3 cancel occurs on hit only, allowing it to be freely buffered for extra damage"
rashid,rashid_041_2_1_4_mk,Eagle Spike,214MK,specials,-,-,20,13,KD +52(+64),-54,-,-,-,-,-,-,12-38 (FKD),1,0,2,-,4.067 (1.752),550 (275),"Puts opponent into limited juggle state on hit; on block, bounces off opponent with extra recovery (frame advantage unaffected by which active frame connects); on hit, Rashid gets better KD Advantage on later active frames; opponent slides on the ground for great corner carry; can be affected by Air Current on frames 6-27"
rashid,rashid_042_2_1_4_mk,(Air Current) Eagle Spike (Air Current),214MK,specials,-,-,20,15(19),KD +113 Tumble,-33,-,-,-,-,-,-,8-36 (FKD),1,0,2,-,5.13 (1.63),600 (300),"Functions identically to enhanced 214HK; puts opponent into limited juggle state on hit; on hit/block, bounces off opponent with extra recovery (frame advantage unaffected by which active frame connects); opponent slides on the ground for great corner carry; Punish Counter tumble allows for a follow-up 214K for even more damage and corner carry"
rashid,rashid_043_2_1_4_hk,Eagle Spike,214HK,specials,-,-,20,15(19),KD +56(+68),-54,-,-,-,-,-,-,15-44 (FKD),1,0,2,-,5.379 (2.296),600 (300),"Puts opponent into limited juggle state on hit; on block, bounces off opponent with extra recovery (frame advantage unaffected by which active frame connects); on hit, Rashid gets better KD Advantage on later active frames; opponent slides on the ground for great corner carry; can be affected by Air Current on frames 6-30"
rashid,rashid_044_2_1_4_hk,(Air Current) Eagle Spike (Air Current),214HK,specials,-,-,20,15(19),KD +113 Tumble,-33,-,-,-,-,-,-,8-36 (FKD),1,0,2,-,5.13 (1.63),600 (300),"Functions identically to enhanced 214MK; puts opponent into limited juggle state on hit; on hit/block, bounces off opponent with extra recovery (frame advantage unaffected by which active frame connects); opponent slides on the ground for great corner carry; Punish Counter tumble allows for a follow-up 214K for even more damage and corner carry"
rashid,rashid_045_2_1_4_k_k,Eagle Spike,214KK,specials,-,-,20,15(18),KD +53(+65),-54,-,-,-,-,-,-,12-40 (FKD),4,4,4,-,4.959 (2.236),500 (250),"Puts opponent into limited juggle state on hit and side switches if the opponent is not cornered; on block, bounces off opponent with extra recovery (frame advantage unaffected by which active frame connects); on hit, Rashid gets better KD Advantage on later active frames; can be affected by Air Current on frames 6-29"
rashid,rashid_046_2_1_4_k_k,(Air Current) Eagle Spike (Air Current),214KK,specials,-,-,20,15(18),KD +53(+65),-42,-,-,-,-,7-37 Projectile,-,9-37 (FKD),1,1,4,-,5.657 (2.486),250 (125),"Puts opponent into limited juggle state on hit and side switches if the opponent is not cornered; on block, bounces off opponent with extra recovery (frame advantage unaffected by which active frame connects); on hit, Rashid gets better KD Advantage on later active frames"
rashid,rashid_056_2_3_6_k_k,Whirlwind Shot,236KK,specials,12,-,34 total,"(7,7)",KD +49,-14,-,-,-,-,-,-,-,"0,2","1,1","2,7",0.03 (1-2f) / 0.09 (3f~),-,"200,100 (100,50)","2-hit OD projectile; 2nd hit puts opponent into limited juggle state on hit; travels fullscreen; hitbox is low to the ground, making many low-profile anti-projectile moves ineffective; projectile comes out in 6f if button is released from frames 11-34 (total startup 17-40f); cannot use if SA2 is active"
rashid,rashid_057_2_3_6_k_k,Whirlwind Shot (Hold),236[KK],specials,12,-,46 total,"(7,7,8)",KD +65,-3,-,-,-,-,-,-,-,1,"0,0,1","3,3,3",0.03 (1-2f) / 0.09 (3f~),-,"100,200,100 (50,100,50)","3-hit OD projectile; 3rd hit puts opponent into limited juggle state on hit; must hold button 32f for fully charged version; travels fullscreen; cancelable into Wing Stroke (4K) and Rolling Assault (6K) follow-ups on frame 55 (can be buffered on frame 37 onward); cancel into Roll is -4 oB from point blank but massively plus on block from farther away; hitbox is low to the ground, making many low-profile anti-projectile moves ineffective; creates Air Current effect on frame 38 next to Rashid that lasts 70f and enhances many of his moves; cannot use if SA2 is active"
rashid,rashid_058_2_1_4_lp,Arabian Cyclone,214LP,specials,20,35 total / 31 tornado,27 total / 23 tornado,8 / 9(7) tornado,+6,-27(-13),-,-,-,-,15-17 Projectile (Leg),-,-,"1,1 air","3,1","4,5",-,1.561 (1.50),"200,100 (100,50)",Strike hitbox; spawns a tornado with 1 hit of projectile durability; cancelable into 4K Wing Stroke or 6K Rolling Assault on frames 21-22; Counter-hit/Punish Counter bonus advantage applies to both hits; high active frame count makes it great for oki; 28f recovery is total time after the tornado spawns; 14f recovery is total time after tornado disappears; advantage when canceled into 6K Roll: -5 / -13
rashid,rashid_059_2_1_4_mp,Arabian Cyclone,214MP,specials,19,35 total / 31 tornado,27 total / 23 tornado,8 / 9(7) tornado,+8,-25(-11),-,-,-,-,20-22 Projectile (Leg),-,-,"1,1 air","3,1","4,5",-,1.561 (1.50),"200,100 (100,50)","Strike hitbox; spawns a tornado with 1 hit of projectile durability; cancelable into 4K Wing Stroke or 6K Rolling Assault on frames 26-27; Counter-hit/Punish Counter bonus advantage applies to both hits; high active frame count makes it great for oki; in the corner, Rashid can consistently link 5LK on hit; 26f recovery is total time after the tornado spawns; 12f recovery is total time after tornado disappears; safe against Drive Reversal if the opponent blocks the 2nd hit; advantage when canceled into 6K Roll: -5 / -13"
rashid,rashid_060_2_1_4_hp,Arabian Cyclone,214HP,specials,19,"8,29 tornado","41 total / 8,29 tornado","8 / 6,8(9,9) tornado",KD +40,-41(-17),-,-,-,-,27-29 Projectile (Leg),-,-,"5 ground / 1,1,1 air","1,1,3","1,5,5",-,1.593 (1.515),"200,50x2 (100,25x2)","Strike hitbox; spawns a tornado with 2 hits of projectile durability; first hit puts opponent into limited juggle state; the 2-hit tornado does not cause a knockdown on its own, and carries Counter-hit/Punish Counter advantage through both hits if it connects; cancelable into 4K Wing Stroke or 6K Rolling Assault on frames 33-34; high active frame count makes it great for oki; 29f recovery is total time after the tornado's 2nd hit occurs; 24f recovery is total time after tornado disappears; advantage when canceled into 6K Roll: KD+43/ +1"
rashid,rashid_061_2_1_4_p_p,Arabian Cyclone,214PP,specials,21,24 tornado,24 total / 20 tornado,"8,(4)",KD +49,-28 (+1),-,-,-,-,20-22 Projectile (Leg),-,-,"1,0","1,1","1,6",-,1.953 (1.892),"200,100 (100,50)",Strike hitbox (making it vulnerable to opponent's wakeup SA1); spawns a tornado with 1 hit of OD projectile durability; first hit puts opponent into limited juggle state; the tornado does not cause a knockdown on its own; cancelable into 4K Wing Stroke or 6K Rolling Assault on frames 26-27; creates an Air Current on frame 53 (after the first tornado dissipates) that lasts 60f and enhances many of Rashid's moves; 4f extra recovery on block; the listed recovery time begins after the tornado's first active frame (Rashid recovers before the tornado disappears); advantage when canceled into 6K Roll: KD+39/ -16
rashid,rashid_062_4_k,Wing Stroke,214P~4K,specials,-,-,-,-,-,-,-,-,-,-,-,-,22-61 (FKD),-,-,-,-,-,-,Cancelable into air normals/specials on frames 32-51; can be affected by Air Current on frames 23-47; 6f landing recovery occurs if no air move is used
rashid,rashid_063_6_k,Rolling Assault,214P~6K,specials,-,-,-,-,-,-,-,-,-,-,5-30 Upper Body Projectile,-,-,-,-,-,-,-,-,Crouching state 6-33f; cancelable into Nail Assault follow-up on frames 17-20; can be affected by Air Current on frames 8-25; can roll under most projectiles (loses to low ones like Juri 236LK or Rashid 236KK); Hit/Block Advantage after 214P connects: 214LP/214MP -5/-13 ; 214HP KD+43/ +1 ; 214PP KD+39/ -16
rashid,rashid_069_2_3_6_2_3_6_k,Super Rashid Kick,236236K,super_arts,-,-,25,10,KD +1(+7~14),-76,-,-,-,-,1-15 Strike/Throw,Break,9-35 (FKD),1,1,20,-,1.684 (1st),-10000,"Useful anti-air and combo/juggle tool; deals 300 less damage vs. airborne opponents with variable KD Advantage based on juggle height; grounded hit gives a cinematic that switches sides; bounces far away on block, but easily punished with dash or Drive Rush starter; listed recovery is on whiff/(block); only 500 damage on first hit if it trades"
rashid,rashid_070_2_1_4_2_1_4_k,Ysaar,214214K,super_arts,-,-,56 total,"(7,7,7,7,8)",KD +104,+32,-,-,-,-,-,Break,-,1,0x5,99,"0.01 (7f~) / after 214P: 0.06 (1-7f), 0.115 (8f~)",-,-20000,"No invincibility; puts opponent into limited juggle state; spawns a 5-hit Super projectile tornado; travels fullscreen on its own, and Rashid can kick it with 214P to make it travel faster (can also kick tornado in the opposite direction after a side switch); tornado remains active even if it disappears off-screen; creates Air Current that lasts until 120f after Super dissipates (enhances many of Rashid's moves); listed KD Advantage is from point blank connect; cannot use 236K Whirlwind Shot while Super is active; cannot gain Super Art gauge while the projectile hitbox is active"
rashid,rashid_071_2_3_6_2_3_6_p,Altair,236236P,super_arts,-,-,25,6,HKD +17,-98,-,-,-,-,1-15 Full,Break,-,-,-,99,-,2.746 (1.584),-30000,Reaches about half screen; cinematic time regenerates ~1.8 Drive bars for Rashid; only deals 10 damage when trading with opponent's attack
rashid,rashid_072_2_3_6_2_3_6_p,Altair (CA),236236P,super_arts,-,-,25,6,HKD +18,-98,-,-,-,-,1-15 Full,Break,-,-,-,99,-,2.746 (1.584),-30000,Reaches about half screen; 1f better KD Advantage over non-CA version; available at 25% HP or below; cinematic time regenerates ~1.9 Drive bars for Rashid; only deals 10 damage when trading with opponent's attack
rashid,rashid_074_4_lplk,Sunset Drop,4LPLK,throws,-,-,-,-,HKD +24,-,-,-,-,-,-,-,-,-,-,-,-,0.80,-,"Side switches; Rashid can pressure with DR~6HK (+1 oB) midscreen or corner; or DR~2HP in the corner (huge pushback, links to SA1); a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously"
rashid,rashid_078_hphk,Eagle Edge,HPHK,system,-,-,34,25,"Crumple (Standing +21, Juggle +46, HKD +104)",-35,-,-,-,-,-,1-27,-,0,1,0,-,2.579,-,See Drive Impact . Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
rashid,rashid_079_6_hphk,Eagle Slash (Block),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-22 Full,Break,-,200,100,1,-,2.254,-,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal .
rashid,rashid_080_6_hphk,Eagle Slash (Recovery),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-20 Full,Break,-,200,100,1,-,2.254,-,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze; see Drive Reversal .
rashid,rashid_084_6_6,Parry Drive Rush,MPMK~66,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"See Drive Rush ; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.796 (min/throw), 2.253 (min/block), 2.998 (max/final DR frame)"
rashid,rashid_085_6_6_5_6_mpmk,or 66 Drive Rush Cancel,MPMK,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,See Drive Rush ; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
