character_slug,move_id,move_name,input,move_group,hitconfirm_window,hitstun,blockstun,hitstop,punish_adv,perf_parry_adv,dr_cancel_hit,dr_cancel_blk,after_dr_hit,after_dr_blk,invuln,armor,airborne,jug_start,jug_increase,jug_limit,proj_speed,atk_range,super_gain_blk,notes_sc
gouki_akuma,gouki_akuma_012_2_hk,Low Cutter,2HK,normals,-,-,18,13,HKD +47,-28,-,-,KD +40(+37),-8,-,-,-,1,1,2,-,1.783,500 (250),"6f extra recovery on block; good range and hitbox priority; has some juggle potential (no Hard Knockdown when juggled into); KD +37 when juggled into (like after 214LK); on block, always plays out a fixed 29f recovery (cannot be made safer with meaty timing)"
gouki_akuma,gouki_akuma_013_j_lp,Jumping Light Punch,j.LP,normals,-,13,9,9,+8(+13),-7 (-2),-,-,-,-,-,-,-,1,1,0,-,0.80,150 (75),Fast air-to-air; can be used as a fuzzy instant overhead
gouki_akuma,gouki_akuma_014_j_lk,Jumping Light Kick,j.LK,normals,-,14,10,9,+9(+14),-7 (-2),-,-,-,-,-,-,-,1,1,0,-,0.55,150 (75),Cross-up
gouki_akuma,gouki_akuma_016_j_mk,Jumping Medium Kick,j.MK,normals,-,17,13,11,+12(+17),-7 (-2),-,-,-,-,-,-,-,1,1,0,-,1.15,250 (125),"Cross-up; lower body projectile invuln 7-20f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
gouki_akuma,gouki_akuma_017_j_hp,Jumping Heavy Punch,j.HP,normals,-,19,15,13,+12(+19),-9 (-2),-,-,-,-,-,-,-,1,0,0,-,1.06,500 (250),Spike knockdown vs. airborne opponents on Counter-hit/Punish Counter; good hitbox priority for air approaches; lower body projectile invuln 9-23f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
gouki_akuma,gouki_akuma_018_j_hk,Jumping Heavy Kick,j.HK,normals,-,19,15,13,+13(+19),-8 (-2),-,-,-,-,-,-,-,1,0,0,-,1.20,500 (250),Most horizontal range of Akuma's air normals; lower body projectile invuln 12-19f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
gouki_akuma,gouki_akuma_020_6_mk,Resso Snap Kick,6MK,command_normals,-,23,17,11,+9,-19,-,-,+9,0,-,-,-,1,1,0,-,1.649,250 (125),"3f extra recovery on block, 4f extra recovery on whiff; whiffed version extends a wider hurtbox during recovery; long-range poke with great hitbox priority; good whiff punish tool that allows a link to 2HK from closer ranges, or into SA2 from around Akuma's 2MK range; safe from all reversal 4f normal even at point blank (except Zangief 2LK, which gets no follow-up)"
gouki_akuma,gouki_akuma_021_4_hk,Rago High Kick,4HK,command_normals,19,-,17,13,KD +47,-30,KD +69,+7,KD +47 Free Juggle,-11,-,-,-,1,1,0,-,1.134,500 (250),Puts opponents into limited juggle state (free juggle if used out of Drive Rush); upper body and kicking leg is anti-air invuln while active (frames 12-16); unreliable anti-air due to slow startup and extended vertical hurtbox before the invuln starts; being a cancelable launcher allows Akuma to juggle into Demon Raid follow-ups or charged fireballs
gouki_akuma,gouki_akuma_024_6_hp,Kikoku,6HP,command_normals,20,28,21,13,+8,-22,-,-,+8,+1,-,-,-,1,1,0,-,1.957,500 (250),Solid poke with easy hitconfirm timing; TC follow-up is always a true blockstring even at max delay; more damaging than 5HK when used mid-combo due to lack of damage scaling; useful out of Drive Rush for long-range oki (e.g. after midscreen throw); extends a wider hurtbox until the end of recovery
gouki_akuma,gouki_akuma_025_6_hp_6_hp,Kikoku Combination 1,6HP~6HP,command_normals,41-42,-,17,10,KD +39,-,-,-,-,-,-,-,-,1,1,1,-,-,500 (250),3f extra recovery on block; always a true blockstring even at max delay; puts opponent into limited juggle state; can finish with HK ender midscreen or 623MP in the corner; stronger extensions possible on a higher juggle (like Wallsplat into 2HK or any Super); easily hitconfirmable combo extension
gouki_akuma,gouki_akuma_026_6_hp_6_hp_hk,Kikoku Combination 2,6HP~6HP~HK,command_normals,-,-,13,13,-,-,-,-,-,-,-,-,-,1,0,2,-,-,500 (250),() refers to scaled damage after 6HP~6HP combo starter; always a true blockstring even at max delay; puts opponent into limited juggle state; useful midscreen ender (623MP is stronger after a corner 6HP~6HP launch)
gouki_akuma,gouki_akuma_028_2_3_6_lp,Gou Hadoken,236LP,specials,4,31,27,8,+4,-20,-,-,-,-,-,-,-,1,2,1,0.055,-,300 (150),"1-hit projectile; slowest movement speed and startup but fastest recovery; can hold button to charge fireball to a higher level for more hits (25f for Lv.2, 49f for Lv.3); puts airborne opponents into limited juggle state; slight hurtbox extension on legs from frame 16~ and on arms (projectile invuln) from frame 18~"
gouki_akuma,gouki_akuma_031_2_3_6_mp,Gou Hadoken,236MP,specials,4,31,27,8,+2,-22,-,-,-,-,-,-,-,1,2,1,0.075,-,300 (150),"1-hit projectile; middle ground for startup, movement speed, and recovery; can hold button to charge fireball to a higher level for more hits (25f for Lv.2, 49f for Lv.3); puts airborne opponents into limited juggle state; slight hurtbox extension on legs from frame 14~ and on arms (projectile invuln) from frame 16~"
gouki_akuma,gouki_akuma_034_2_3_6_hp,Gou Hadoken,236HP,specials,4,31,27,8,0,-24,-,-,-,-,-,-,-,1,2,1,0.095,-,300 (150),"1-hit projectile; fastest movement speed and startup but slowest recovery; can hold button to charge fireball to a higher level for more hits (25f for Lv.2, 49f for Lv.3); puts airborne opponents into limited juggle state; slight hurtbox extension on legs from frame 12~ and on arms (projectile invuln) from frame 14~"
gouki_akuma,gouki_akuma_037_2_3_6_p_p,Gou Hadoken,236PP,specials,12,-,32 total,"9,10",KD +55,-8,-,-,-,-,-,-,-,1,"0,2","1,6",0.095,-,150x2 (75x2),2-hit OD projectile; holding buttons for 24f gives the fully charged 3-hit version; holding button 9-23f extends the startup while still giving uncharged version; projectile hitbox comes out 4f after button release; puts airborne opponents into limited juggle state; slight hurtbox extension on legs from frame 12~ and on arms (projectile invuln) from frame 16~
gouki_akuma,gouki_akuma_038_2_3_6_p_p,OD Gou Hadoken Lv.2,236[PP],specials,12,-,42 total,"5,5,5,10",KD +69,+22,-,-,-,-,-,-,-,1,"0,0,0,2","1,1,1,6",0.145,-,100x4 (50x4),4-hit OD projectile; 5f extra recovery if projectile does not make contact within the first 21 active frames; buttons must be held 24f to perform full charge; puts opponents into limited juggle state; extended arm hurtbox is projectile invuln while charging; has an extended leg hurtbox on frames 10~
gouki_akuma,gouki_akuma_043_6_2_3_lp,Gou Shoryuken,623LP,specials,17,-,20,15,KD +38,-41,-,-,-,-,1-14 Air,-,7-35 (FKD),1,1,5 [7],-,0.906 (1st),500 (250),Puts opponent into limited juggle state; 300 less damage and higher juggle limit on active frames 4-10; cannot hit cross-up; only the first active frame can cancel into SA3
gouki_akuma,gouki_akuma_044_6_2_3_mp,Gou Shoryuken,623MP,specials,17,-,22 total,"15,11",KD +32,-50,-,-,-,-,1-9 Air,-,8-42 (FKD),1,"1,1","5,7",-,0.966 (1st),250x2 (125x2),Puts opponent into limited juggle state; cannot hit cross-up; only the first active frame can cancel into SA3
gouki_akuma,gouki_akuma_045_6_2_3_hp,Gou Shoryuken,623HP,specials,17,-,25(22) total,"15,7,6",KD +30,-52(-59),-,-,-,-,1-8 Air,-,9-52 (FKD),1,"1,1,1","5,7,8 [9]",-,1.124 (1st),200x2~3 (100x2~3),Puts opponent into limited juggle state; 3f worse on block and 100 less chip damage vs. crouching; cannot hit cross-up; only the first active frame can cancel into SA3; higher juggle limit on active frame 7~
gouki_akuma,gouki_akuma_046_6_2_3_p_p,Gou Shoryuken,623PP,specials,-,-,22 total,"11,4,10",KD +14,-61,-,-,-,-,1-8 Full,-,8-53 (FKD),1(23),"1,1,1,10,10","7,8,9,50,50",-,1.006 (1st),100x2 (50x2),"Can only hit twice vs. grounded opponents (will not break DI armor); cannot hit cross-up; transitions to follow-up slam on hit if either of the first 2 hits connect (active frames 1-4); if only 3rd hit connects, does not perform the slam and does only 300 damage; recovery/total refers to whiff/block version"
gouki_akuma,gouki_akuma_047_2_1_4_lk,Tatsumaki Zanku-Kyaku,214LK,specials,-,-,16,12,KD +50,-27,-,-,-,-,-,-,5-27 (FKD),2,1,0,-,-,500 (250),"6f extra recovery on block/whiff; whiffs on crouching opponents (for consistency, cancel from 5MK or 2HP); cannot hit cross-up; puts opponent into limited juggle state; allows juggle into 623P (close range), 2HK (safe jump setup), or any Super"
gouki_akuma,gouki_akuma_053_2_1_4_lp,Adamant Flame,214LP,specials,15 / 20 (6P),27,18,11,+5,-24,-,-,-,-,-,-,-,0,0,3,-,1.714,250 (125),6P follow-up is a true blockstring even at max delay; can be spaced in neutral for +1f better advantage (very precise); foot hurtbox is pulled back on frames 6-12 (can make low attacks whiff); only version of 214P that can combo from 2LP/5LK
gouki_akuma,gouki_akuma_055_2_1_4_mp,Adamant Flame,214MP,specials,15 / 20 (6P),25,19,11,+10,-21,-,-,-,-,-,-,-,0,0,3,-,2.064,250 (125),3f extra recovery on whiff; extra advantage on Punish Counter (+10) makes it a strong shimmy tool; 6P follow-up is a true blockstring even at max delay; can be spaced in neutral for +1f better advantage (very precise); foot hurtbox is pulled back on frames 6-15 (can make low attacks whiff)
gouki_akuma,gouki_akuma_057_2_1_4_hp,Adamant Flame,214HP,specials,15 / 20 (6P),25,19,11,+12,-20,-,-,-,-,-,-,-,0,0,3,-,2.316,250 (125),2f extra recovery on whiff; extra advantage on Punish Counter (+12) makes it a strong shimmy tool; 6P follow-up is a true blockstring even at max delay; can be spaced in neutral for +1f better advantage (very precise); foot hurtbox is pulled back on frames 6-18 (can make low attacks whiff); has more pushback on block vs. Burnout
gouki_akuma,gouki_akuma_059_2_1_4_p_p,Adamant Flame,214PP,specials,17 / 20 (6P),27,23,11,KD +78 Crumple,-24,-,-,-,-,-,-,-,0,0,3,-,2.134,250 (125),Can be spaced in neutral for +2f better advantage (very precise); grounded Punish Counter crumple is +16 before opponent becomes airborne; foot hurtbox is pulled back on frames 6-14 (can make low attacks whiff); combos from Punish Counter 5LK/2LP; 2f slower startup when canceled from 2MK to prevent it from comboing naturally
gouki_akuma,gouki_akuma_073_lplk,Oboro Throw,6KKK~LPLK,specials,-,-,-,-,HKD +20,-,-,-,-,-,-,-,-,-,-,-,-,1.076,-,Total startup 31-45f depending on input timing; can be activated even after passing through opponent; 1.076 Range does not including 6KKK travel distance (maximum total range of 3.697)
gouki_akuma,gouki_akuma_074_2_3_6_2_3_6_p,Messatsu Gohado,236236P,super_arts,-,-,56 total,39 total,KD +9,-42,-,-,-,-,1-14 Strike/Throw,Break,-,100,"1x4,100",99,0.12,-,-10000,5-hit Super projectile; projectile speed is not affected by button strength; can be used while OD projectiles are on-screen; slower startup allows opponents (except Dhalsim/Lily/Zangief) to avoid with a jump after the screen freeze
gouki_akuma,gouki_akuma_076_2_1_4_2_1_4_p,Empyrean’s End,214214P,super_arts,-,-,20,16,HKD +29 (HKD +97 Wallsplat),-53,-,-,-,-,1-11 Full,Break,-,1 (Forced),1,100,-,1.873,-20000,"Sends the opponent tumbling ~1/3 screen; causes wallsplat near corner (unless 214PP~6P wallsplat occurred earlier in the combo); the cinematic resets the opponent's juggle counter, allowing a follow-up wallsplat juggle regardless of previous juggle state; wallsplat is similar to Drive Impact, allowing moves to juggle that normally would not be possible; close-range opponent cannot jump away after the Super freeze to avoid chip damage"
gouki_akuma,gouki_akuma_077_2_3_6_2_3_6_k,Sip of Calamity,236236K,super_arts,-,-,21,12,HKD +18,-60,-,-,-,-,1-11 Full,Break,-,-,-,99,-,1.628,-30000,Cinematic time regenerates ~1.9 Drive bars for Akuma; close-range opponent cannot jump away after the Super freeze to avoid chip damage; only 2f startup when canceled from 623P/214P/214P~6P; leaves opponent in range for microwalk 6HP pressure or Drive Rush oki
gouki_akuma,gouki_akuma_078_2_3_6_2_3_6_k,Sip of Calamity (CA),236236K,super_arts,-,-,21,12,HKD +18,-60,-,-,-,-,1-11 Full,Break,-,-,-,99,-,1.628,-30000,Available at 25% HP or below; cinematic time regenerates ~2.3 Drive bars for Akuma; close-range opponent cannot jump away after the Super freeze to avoid chip damage; only 2f startup when canceled from 623P/214P/214P~6P; leaves opponent in range for microwalk 6HP pressure or Drive Rush oki
gouki_akuma,gouki_akuma_079_lp_lp_6_lk_hp,Shun Goku Satsu (CA),LP~LP~6LK~HP,super_arts,-,-,-,-,HKD +18,-,-,-,-,-,"1 Full, 6-27 Projectile",Break,-,-,-,-,-,0.765,-,"Available at 25% HP or below; cinematic time regenerates ~2.3 Drive bars for Akuma; command grab that can be comboed into on grounded opponents; entire startup happens before the Super freeze, making the grab inescapable if the opponent is within throw range; very short range makes it unable to punish most -6 attacks; Range does not include travel distance (max total distance 2.927); generally impractical as a fireball counter due to the slow travel speed and input requirement (unless opponent has a much slower fireball recovery, or a chargeable fireball that can easily be reacted to)"
gouki_akuma,gouki_akuma_080_5_6_lplk,Goshoha,LPLK,throws,-,-,-,-,HKD + 28,-,-,-,-,-,-,-,-,-,-,-,-,0.80,-,"Can walk or Dash + walk for manually-timed corner throw loop; immediate TK OD Air Fireball can stuff some wakeup reversals and leave Akuma plus on block; midscreen, cannot get strike/throw mixup but can Drive Rush into delayed 6HP to beat wakeup 4f normals (+1 oB); a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously"
gouki_akuma,gouki_akuma_081_4_lplk,Shuretto,4LPLK,throws,-,-,-,-,HKD + 14,-,-,-,-,-,-,-,-,-,-,-,-,0.80,-,"Side switches; can walk for pseudo-throw loop after throwing opponent into corner (loses to reversal 4f normals); can use immediate DR~5MP for stronger oki (but loses to invincible reversals on reaction); immediate 6HP hits meaty, becoming +6/-1 with a link to 2MP on hit or 2HP on Counter-hit; a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously"
gouki_akuma,gouki_akuma_084_hphk,Oni Goroshi,HPHK,system,-,-,34,25,"Crumple (Standing +21, Juggle +46, HKD +104)",-35,-,-,-,-,-,1-27,-,0,1,0,-,2.561,-,See Drive Impact . Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
gouki_akuma,gouki_akuma_085_6_hphk,Souha Double Palm (Block),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-22 Full,Break,-,200,100,1,-,1.736,-,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal .
gouki_akuma,gouki_akuma_086_6_hphk,Souha Double Palm (Recovery),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-20 Full,Break,-,200,100,1,-,1.736,-,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze; see Drive Reversal .
gouki_akuma,gouki_akuma_090_6_6,Parry Drive Rush,MPMK~66,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"See Drive Rush ; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.880 (min/throw), 2.121 (min/block), 3.425 (max/final DR frame)"
gouki_akuma,gouki_akuma_091_6_6_5_6_mpmk,or 66 Drive Rush Cancel,MPMK,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,See Drive Rush ; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
