character_slug,move_id,move_name,input,move_group,hitconfirm_window,hitstun,blockstun,hitstop,punish_adv,perf_parry_adv,dr_cancel_hit,dr_cancel_blk,after_dr_hit,after_dr_blk,invuln,armor,airborne,jug_start,jug_increase,jug_limit,proj_speed,atk_range,super_gain_blk,notes_sc
sagat,sagat_031_2_3_6_p_p,or 236LPHP Low Tiger Shot,236LPMP,specials,12,-,32 total,"9,10",KD +52,-11,-,-,-,-,-,-,-,"0,3","0,2","4,5",0.14,-,150x2 (75x2),"Fast 2-hit OD projectile; can hit crouching opponents; can be used while a meterless Tiger Shot is still on-screen; the projectile travels low to the ground, preventing many low profile attacks from avoiding it (e.g. Kimberly's slide, A.K.I.'s Sinister Slide); Sagat is in a crouching state for the entire move duration with crouch-sized hurtboxes; puts opponents into a limited juggle state; extends a slight projectile invincible arm hurtbox on frames 16-37 and a leg hurtbox on frames 12-44; topmost hurtboxes are vulnerable only to air attacks on frames 1-44 (more vulnerable to jump-ins despite crouching) and are projectile invincible on frames 1-29 to avoid High Tiger Shot (frames 30-44 are still vulnerable); starter scaling does not apply if only the 2nd hit connects (e.g. clashing with 1-hit OD fireball or breaking Drive Impact armor)"
sagat,sagat_032_6_2_3_lp,Tiger Uppercut,623LP,specials,23,-,20,20(13),KD +32,-55,-,-,-,-,1-14 Air,-,9-49 (FKD),1,1,30(99),-,1.22 (1.09),500 (250),Sagat's primary anti-air with fast startup but short range; deals 300 less damage on active frames 4-10; cannot hit cross-up; puts opponent into a limited juggle state (allows SA3 cancel on active frames 1-2 only)
sagat,sagat_033_6_2_3_mp,Tiger Uppercut,623MP,specials,23,-,20,20(13),KD +27,-63,-,-,-,-,1-13 Air,-,14-59 (FKD),1,1,30(99),-,1.68 (1.42),500 (250),Much more range than LP version for mid-range anti airs and more consistent cancels from light normals; much slower startup (limits usefulness in many juggles); forward movement makes Sagat more likely to whiff under an opponent's jump-in; deals 600 less damage on active frames 4-10; cannot hit cross-up; puts opponent into a limited juggle state (allows SA3 cancel on active frames 1-2 only)
sagat,sagat_034_6_2_3_hp,Tiger Uppercut,623HP,specials,23,-,20,20(13),KD +27,-63,-,-,-,-,1-21 Air,-,22-67 (FKD),1,1,99,-,2.56 (2.38),650 (325),"Extremely long range but slow startup (cannot combo naturally from light normals, but works well as a combo ender from 5LK whiff punish); deals 600 less damage on active frames 3-10; cannot hit cross-up; can be charged into a much stronger version by holding the button 24 frames; releasing the button early results in uncharged 623HP with 8f startup after release; if partially charged, the Air Invuln is 1-9f then 1-11f after the button is released, and the airborne frames are 12-57f after the button is released; puts opponent into a limited juggle state (allows SA3 cancel on active frames 1-2 only)"
sagat,sagat_035_6_2_3_hp,Tiger Uppercut (hold),623[HP],specials,22,-,20,20(13),HKD +23 Splat,-63,-,-,-,-,"1-9, 28-38 Air",-,39-84 (FKD),1,1,99,-,2.60 (2.38),750 (375),Button must be held 24f for fully charged version; causes a wall splat on hit that leaves Sagat at a fixed distance (no follow-up combo); deals 1100 less damage on active frames 4-10 with no wallsplat animation (KD +29 on active frame 4); cannot hit cross-up; 1st hit puts opponent into a limited juggle state (allows SA3 cancel on active frames 1-3 only)
sagat,sagat_036_6_2_3_p_p,Tiger Uppercut,623PP,specials,-,-,"20,20 (22 total)","20,3x4,11",KD +25,-63,-,-,-,-,1-12 Full,-,12-57 (FKD),"0x5,100","0x5,100",99,-,1.60 (1.42),"150,50 (75,25)",Sagat's main reversal; slightly slower than most OD reversals (can be safejabbed by Dee Jay 5LP but is otherwise reliable); deals less damage if it connects on later active frames (1st hit deals significant portion of overall damage); cannot hit cross-up
sagat,sagat_037_2_3_6_lk,Tiger Knee Crush,236LK,specials,-,-,21,15,KD +36(+46),-27(-17),-,-,-,-,Lower Body Proj 13-26,-,13-27 (FKD),3,3,7,-,2.41 (1.54),400 (200),"Shortest horizontal distance; no front leg hurtbox on frames 10-12 (helps avoid low pokes); 3f extra landing recovery when absorbed by armor; much better block advantage (up to +2) when spaced at max range; active frames 2-10 whiff on crouching opponents; this means that if the Knee is spaced out so the first active frame whiffs, it always connects on the last active frame vs. crouching opponents (+2 on block, 623LP juggle on hit); puts opponent into a limited juggle state (in the corner, can juggle 623LP if the last active frame connects); blocked Knee causes a screen shake when Sagat has frame advantage; can be whiffed in some situations for a side switch vs. knocked down opponents"
sagat,sagat_038_2_3_6_mk,Tiger Knee Crush,236MK,specials,-,-,22,15,KD +39(+49),-27(-17),-,-,-,-,Lower Body Proj 18-30,-,16-31 (FKD),3,3,7,-,2.97 (1.67),500 (250),"Medium horizontal distance; no front leg hurtbox on frames 14-15 (helps avoid low pokes); 3f extra landing recovery when absorbed by armor; much better block advantage (up to +3) when spaced at max range; active frames 2-9 whiff on crouching opponents; this means that if the Knee is spaced out so the first active frame whiffs, it connects on the 2nd to last active frame vs. crouching opponents (+2 on block, 623LP juggle on hit); puts opponent into a limited juggle state (in the corner, can juggle 623LP if the last 4 active frames connect); blocked Knee causes a screen shake when Sagat has frame advantage; can be whiffed in some situations for a side switch vs. knocked down opponents; sets up midscreen safe jump in certain juggle scenarios (e.g. after juggled 2MP~HP)"
sagat,sagat_041_2_1_4_lk,Tiger Nexus,214LK,specials,19 SA / 28(27) ~6K,28,21,15,KD +41,-24,-,-,-,-,-,-,-,1,1,0,-,1.66,250 (125),"The only strength of 214K that can combo naturally from 5LP (3-light confirm can reach if point blank, but results in weaker mixup from ~6LK ender); does not frame trap when canceled on block (except from Light normals with Drive Rush or Burnout); combos into 6LK/6MK follow-ups; canceling into the 6HK follow-up leaves a 2f gap on hit / 9f gap on block (loses to 4f normals even in Burnout); Counter-hit/Punish Counter puts the opponent into a limited juggle state that allows the 6HK follow-up to combo; cannot perform follow-up attacks on whiff; opponents can beat all follow-ups with invincible reversals (but standard 6f reversals will not punish 214LK); if the opponent attempts to punish 214LK, the 6LK follow-up will frame trap on block (must delay 6LK vs. Burnout)"
sagat,sagat_042_2_1_4_mk,Tiger Nexus,214MK,specials,19 SA / 28(27) ~6K,28,21,15,KD +41,-24,-,-,-,-,-,-,-,1,1,0,-,1.96,250 (125),"Combos into 6LK/6MK follow-ups; canceling into the 6HK follow-up leaves a 2f gap on hit / 9f gap on block (loses to 4f normals even in Burnout); Counter-hit/Punish Counter puts the opponent into a limited juggle state that allows the 6HK follow-up to combo; 214MK combos from canceled 2MP/2HP/5HK (these cancels also frame trap on block, with 2HP/5HK > 214MK being DI-safe); cannot perform follow-up attacks on whiff; lacks natural juggle potential but can juggle after DR~4HP (free juggle state) for a powerful 1-bar corner combo (DR~4HP > 214MK, 4HP > 236HK, 623MP); opponents can beat all follow-ups with invincible reversals (but standard 6f reversals will not punish 214MK); if the opponent attempts to punish 214MK, the 6LK follow-up will frame trap on block (must delay 6LK vs. Burnout)"
sagat,sagat_045_6_lk,Mighty Tiger,214K~6LK,specials,53~67 / 15,28,20,11,KD +25,-23,-,-,-,-,-,-,-,2,1,5,-,1.73,300 (150),"Mixup tool that is unsafe on block; the threat of overhead makes ~6MK follow-up stronger while the threat of a frame trap makes ~6HK follow-up stronger; safe vs. Burnout but no longer frame traps (unless the 6LK input is delayed from 214LK/MK); puts airborne opponents into a limited juggle state (e.g. after Counter-hit 214LK/MK); causes immediate knockdown on Counter-hit/Punish Counter; loses to reversal Drive Impact after blocked 214LK/MK (but safe after 214HK unless the 6LK input is delayed); if used from a 2-light chain, opponent is in range for Throw or 2LK~5LP chain (too far if starting with 3-light chain)"
sagat,sagat_047_6_mk,Greedy Tiger,214K~6MK,specials,59~73 / 19,-,24,15,KD +48(+51*) (-13 crouch),-18,-,-,-,-,-,-,-,3,2,5,-,1.85,300 (150),"Whiffs on crouching opponents; 2f extra recovery on whiff; puts opponent into a limited juggle state (only allows 623LP/PP juggle in the corner, or 623MP from CH/PC 214LK/MK launch); frame data vs. crouch from 214LK/214MK: -19 oH / -26 oB / KD +51 onPC launch; frame data vs. crouch from 214HK: -17 oH / -24 oB / -13 onPC (214HK keeps opponent crouching on Punish Counter); safe to reversal Drive Impact after blocked 214K; 5f blockstring gap after 214LK/MK (loses to reversal standing/crouching 4f normals); 3f blockstring gap after 214HK (frame trap vs. standing normals but still loses to reversal crouching normals); risky to attempt on block, but the threat of the overhead and frame trap from ~6LK follow-up can condition opponents to stand block or parry; opponent cannot walk back out of throw range on block"
sagat,sagat_049_6_hk,Nova Tiger,214K~6HK,specials,65~74 / 19,-,24,15,KD +62,-20,-,-,-,-,-,-,-,2,1,5,-,2.39 (2.09),300 (150),"Connects on both standing/crouching opponents; launches opponent into a limited juggle state; only combos naturally from 214HK (requires juggle state for LK/MK versions, like a CH/PC Tiger Nexus); after blocked 214LK/MK, interruptible 9f blockstring gap (5f gap vs. Burnout, loses to 4f normals); after blocked 214HK, interruptible 7f blockstring gap (frame trap vs. Burnout); unsafe to reversal Drive Impact and susceptible to Perfect Parry on reaction (becomes DI-safe from 214HK if opponent delays it by 2f or longer); opponent is left inside throw range on block (but Sagat cannot shimmy an immediate throw tech)"
sagat,sagat_051_2_3_6_2_3_6_p,Tiger Cannon,236236P,super_arts,-,-,16x8 (66 total),"6x7,8",KD +22,-9,-,-,-,-,1-13 Strike/Throw,Break,-,"0x7,100","0x7,100",99,0.23,-,-10000,8-hit Super projectile; can be used while OD Tiger Shot is on-screen (but not meterless Tiger Shot); fast travel speed allows it to be used in long range juggles; projectile speed is not affected by button strength
sagat,sagat_054_6,Savage Tiger Zenith (Launcher),214214K~6,super_arts,-,-,20,13,HKD +53,-76,-,-,-,-,1-14 Full,Break,-,2 (Forced),2,99,-,2.30 (1.87),-20000,"Launches the opponent into a limited juggle state (juggle counter is always set to 2 regardless of previous juggle state); Hard Knockdown if the opponent hits the ground instead of being juggled; useful for corner carry, building back some Super gauge, and getting a good mix of damage + oki (but usually results in less damage than Tiger Raid)"
sagat,sagat_055_4,Savage Tiger Pendulum (Side Switch),214214K~4,super_arts,-,-,20,13,HKD +7,-76,-,-,-,-,1-14 Full,Break,-,-,-,99,-,2.30 (1.87),-20000,Switches sides with opponent; leaves the opponent far away with no oki
sagat,sagat_056_2,Savage Tiger Stomp (Oki),214214K~2,super_arts,-,-,20,13,HKD +19,-76,-,-,-,-,1-14 Full,Break,-,-,-,99,-,2.30 (1.87),-20000,Leaves the opponent close to Sagat for stronger oki than other versions; can walk up for a strike/throw/shimmy mixup; gives enough advantage for an immediate 6MP overhead
sagat,sagat_057_2_3_6_2_3_6_k,Tiger Vanquisher,236236K,super_arts,-,-,20,15,HKD +15,-69,-,-,-,-,1-15 Full,Break,-,-,-,99,-,2.20,-30000,Cinematic time regenerates ~1.9 Drive bars for Sagat; only 2f startup when canceled from Tiger Uppercut; can be used as a projectile counter from about half screen; slow startup makes it a risky wakeup reversal option; total damage scaling from anti-air Tiger Uppercut is 20-40% depending on which strength was used (weaker strength gives higher scaling)
sagat,sagat_058_2_3_6_2_3_6_k,Tiger Vanquisher (CA),236236K,super_arts,-,-,20,15,HKD +15,-69,-,-,-,-,1-15 Full,Break,-,-,-,99,-,2.20,-30000,Available at 25% HP or below; cinematic time regenerates ~1.9 Drive bars for Sagat; only 2f startup when canceled from Tiger Uppercut; can be used as a projectile counter from about half screen; slow startup makes it a risky wakeup reversal option; total damage scaling from anti-air Tiger Uppercut is 20-40% depending on which strength was used (weaker strength gives higher scaling)
sagat,sagat_059_5_6_lplk,Tiger Hang,LPLK,throws,-,-,-,-,HKD +21,-,-,-,-,-,-,-,-,-,-,-,-,0.85,-,Can use Drive Rush for a corner throw loop with 4f timing on standard characters; a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously
sagat,sagat_060_4_lplk,Tiger Carry,4LPLK,throws,-,-,-,-,HKD +21,-,-,-,-,-,-,-,-,-,-,-,-,0.85,-,"Side switch; no true oki after throwing opponent into the corner, but can pressure with Tiger Shot, MK/HK Knee, or spaced Drive Rush normals; a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously"
sagat,sagat_063_hphk,Tiger Punishment,HPHK,system,-,-,34,25,"Crumple (Standing +21, Juggle +46, HKD +104)",-35,-,-,-,-,-,1-27,-,0,1,0,-,2.529,-,See Drive Impact . Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
sagat,sagat_064_6_hphk,Tiger Twin Babel (Block),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-22 Full,Break,-,200,100,1,-,1.80,-,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal .
sagat,sagat_065_6_hphk,Tiger Twin Babel (Recovery),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-20 Full,Break,-,200,100,1,-,1.80,-,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze; see Drive Reversal .
sagat,sagat_069_6_6,Parry Drive Rush,MPMK~66,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"See Drive Rush ; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.546 (min/throw), 1.869 (min/block), 3.156 (max/final DR frame)"
