character_slug,move_id,move_name,input,move_group,hitconfirm_window,hitstun,blockstun,hitstop,punish_adv,perf_parry_adv,dr_cancel_hit,dr_cancel_blk,after_dr_hit,after_dr_blk,invuln,armor,airborne,jug_start,jug_increase,jug_limit,proj_speed,atk_range,super_gain_blk,notes_sc
cviper,cviper_011_2_hp,Crouching Heavy Punch,2HP,normals,17,25,18,13,+6,-21,+15,+8,+6,-1,-,-,-,1,1,0,-,1.54,500 (250),C.Viper's main cancelable poke (no High Jump cancel required) that combos into meterless Seismic Hammer; forces stand on hit; 214HP Feint cancel: +6 oH / -1 oB
cviper,cviper_012_2_hk,Viper Kick,2HK,normals,-,-,21,13,HKD +45,-30,-,-,KD +34,-7,-,-,-,1,1,0,-,1.89,500 (250),"4f extra recovery on block; C. Viper's only standard normal that cannot be High Jump canceled; does not have natural juggle potential unlike most sweeps; Punish Counter sets up a safe jump using High Jump (fairly impractical outside the corner, as a forward High Jump usually sails over the opponent)"
cviper,cviper_013_j_lp,Jumping Light Punch,j.LP,normals,-,13,10,9,+10(+13),-5 (-2),-,-,-,-,-,-,-,1,1,0,-,0.74,150 (75),Forces stand on hit; short range air-to-air with an upward angle
cviper,cviper_014_j_lk,Jumping Light Kick,j.LK,normals,-,13,10,9,+7(+13),-8 (-2),-,-,-,-,-,-,-,1,1,0,-,0.89,150 (75),"Can be used as a fuzzy instant overhead; strong hitbox priority; against tall standing characters, can combo any close range button into High Jump canceled j.LK on the way up"
cviper,cviper_015_j_mp,Jumping Medium Punch,j.MP,normals,-,15,13,11,+12(+15),-5 (-2),-,-,-,-,-,-,-,1,1,2,-,1.02 (0.81),250 (125),"Puts airborne opponents into a limited juggle state; cancelable into Aerial Burning Kick on forward or neutral jump; lower body projectile invuln 8-22f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
cviper,cviper_016_j_mk,Jumping Medium Kick,j.MK,normals,-,17,13,11,+11(+17),-8 (-2),-,-,-,-,-,-,-,1,1,0,-,1.01,250 (125),Cross-up; strong overall jump-in (great hitbox priority and the most range of her forward jump normals); lower body projectile invuln 7-20f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
cviper,cviper_017_j_hp,Jumping Heavy Punch,j.HP,normals,-,20,15,12,+15(+20),-7 (-2),-,-,-,-,-,-,-,1,10,10,-,1.04,500 (250),Spike knockdown vs. airborne opponents; forces stand on hit; good hitbox for vertical approaches; lower body projectile invuln 11-23f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
cviper,cviper_018_j_hk,Jumping Heavy Kick,j.HK,normals,-,20,15,13,+15(+20),-7 (-2),-,-,-,-,-,-,-,1,0,0,-,0.55,500 (250),"Cross-up; cancelable into Aerial Burn Kick (only combos naturally into HK/OD version on grounded opponents, and cannot juggle after air-to-air connect due to air reset); cancelable until the 37th airborne frame of a forward jump or High Jump; lower body projectile invuln 8-19f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)"
cviper,cviper_020_6_mp,Viper Elbow,6MP,command_normals,-,25,20,11,+6,-21,-,-,+6,+1,-,-,-,1,1,0,-,1.43 (1.36),250 (125),16-27f Low Crush (not airborne or throw invincible)
cviper,cviper_023_2_8,High Jump,2~8,command_normals,-,-,-,-,-,-,-,-,-,-,-,-,7-46 (FKD),-,-,-,-,-,-,"Costs 1 bar of Drive gauge (except during SA1 install); jumps slightly higher and over 50% farther than a standard jump; can be input in neutral or canceled on hit/block from all normals (except 2HK/6MP/6HK) and from Seismic Hammer; can be input as a forward or neutral jump (cannot High Jump backwards, but attempting this as a cancel results in neutral jump); cancelable into grounded special moves and Supers during prejump frames 2-6, effectively allowing any HJ-cancelable attack to be special/super cancelable; C. Viper is in a Counter-hit state for the entire duration and in a Forced Knockdown state when airborne; Drive Gauge recovery acts similar to OD specials (can start regaining meter quickly, effectively refunding part of its cost by hitting the opponent afterward; grounded High Jump Cancel into grounded Burning Kick cannot be buffered on the first jump frame (results in a strict 2f window to properly input a combo sequence like juggled 5HK > HJC OD Burning Kick); can be used in safe jump setups with a KD Advantage of +45; the Up direction must be input no later than the 8th frame after initiating the Down direction (holding down before inputting a jump does not result in a High Jump)"
cviper,cviper_024_2_1_4_lp,Thunder Dash,214LP,specials,18 (SA/Follow-up),28,23,13,+5(8),-25(-22),-,-,-,-,14-20 Upper Body Proj,-,-,1,1,3,-,2.24 (1.77),400 (200),"Crouch-sized hurtbox on frames 14-43 (standing state); can be spaced meaty for better advantage (very precise spacing required for the final active frame to connect); can duck under projectiles with precise timing (impractical as a reaction to fast fireballs, and can be clipped on her back during recovery against slow fireballs); combos naturally from medium/heavy normals; punishing a projectile can link into lights, 2MP, or SA2 depending on the range; startup can be canceled into Feint by inputting K (feint occurs after 12 startup frames); cancelable into Tracer Combination (6PP) on hit/block only"
cviper,cviper_025_2_1_4_mp,Thunder Dash,214MP,specials,18 (SA/Follow-up),27,23,13,+5(+8),-24(-21),-,-,-,-,-,-,-,1,1,3,-,1.84 (1.54),400 (200),Less range than LP version but safe on block at all ranges; can be spaced meaty for better advantage; combos from 5LK naturally; startup can be canceled into Feint by inputting K (feint occurs after 8 startup frames); cancelable into Tracer Combination (6PP) on hit/block only; can perform a risky frame trap into follow-up on block (2f gap) unless the move connects on the final 2 active frames
cviper,cviper_026_2_1_4_hp,Thunder Dash,214HP,specials,25 (Follow-up),-,23,13,KD +21 (KD +18~35),-45,-,-,-,-,1-9 Air,-,9-31 (FKD),1,1,10,-,1.02,500 (250),"Upward trajectory for juggles and anti-airs; cannot hit cross-up; combos from all light normals; can whiff in long-range cancels like 5MK > HJC 214HP; startup can be canceled into Feint by inputting K (feint occurs after 6 startup frames, leading to the best advantage of all feint cancels); feint-canceled version still maintains anti-air invincibility on frames 1-6, allowing C.Viper to ""spot dodge"" some airborne attacks with precise timing for a better punish; variable knockdown advantage on airborne opponents; cancelable into Tracer Combination (6PP) on hit only (can whiff on high juggled opponents)"
cviper,cviper_028_6_p_p,Tracer Combination,214LP~6PP,specials,48 (both hits),-,16,13,KD +37,-,-,-,-,-,1-17 Upper Body Proj,-,-,1,1,10,-,2.52 (2.30),250 (125),Costs 1 extra bar of Drive gauge (except during SA1 install); maintains the Projectile Invuln and crouch-sized hurtbox of 214LP on frames 1-17; best version for confirming into SA3 (combos naturally); forms a true blockstring from 214LP; gives solid oki with Drive Rush or a Forward Dash + manually timed walk
cviper,cviper_029_6_p_p,Tracer Combination,214MP~6PP,specials,55*,-,16,13,KD +18,-27,-,-,-,-,-,-,-,1,1,10,-,2.21 (2.15),250 (125),"Costs 1 extra bar of Drive gauge (except during SA1 install); cancel into SA3 does not combo on grounded opponents; puts airborne opponents into a limited juggle OTG bounce state (KD +30 at lowest height, allows SA3 cancel to juggle); 2f gap on block can set up a risky frame trap (no gap during Burnout or if the final 2 active frames of 214MP connect); grounded hit gives the worst oki of all Thunder Dash follow-ups (-3 after Dash)"
cviper,cviper_030_6_p_p,Tracer Combination,214HP~6PP,specials,-,-,-,13,-,-,-,-,-,-,-,-,Until Land,1,1,10,-,2.67 (2.46),-,Costs 1 extra bar of Drive gauge (except during SA1 install); can only be canceled into on hit; can whiff on high juggled opponents; gives the best oki out of all Thunder Dash follow-ups; useful way to extend C. Viper's anti-air damage
cviper,cviper_031_k,Thunder Dash Feint,214P~K,specials,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Feint animation lasts 12f but occurs at a different timing from each meterless strength of Thunder Dash (LP 12+12 / MP 8+12 / HP 6+12); can be input more easily by holding any K while inputting 214P; 214HP version gives better combo potential from 2HP or from High Jump canceled 5HP/5HK; Counter-hit state for entire feint animation
cviper,cviper_032_2_3_6_lk,Burning Kick,236LK,specials,18 (Follow-up),-,23,10,KD +43,-23(-19),-,-,-,-,14-27 Lower Body Proj,-,5-34 (FKD),1,1,10,-,1.84 (1.78),500 (250),Shortest trajectory; cannot hit cross-up; Punish Counter gives an extra +5 KD advantage (allows combo into KK follow-up); primarily used for beating throw techs and crouching buttons; connects from about C. Viper's maximum poke range; very difficult to space more safely in neutral due to minimal forward movement during active frames
cviper,cviper_033_2_3_6_mk,Burning Kick,236MK,specials,18 (Follow-up),-,23,10,KD +43,-23(-19),-,-,-,-,16-29 Lower Body Proj,-,5-36 (FKD),1,1,10,-,2.27 (2.17),500 (250),Medium trajectory; cannot hit cross-up; Punish Counter gives an extra +5 KD advantage (allows combo into KK follow-up); useful for crushing low pokes from outside their max range and for approaching in neutral while staying out of the opponent's throw range on block
cviper,cviper_034_2_3_6_hk,Burning Kick,236HK,specials,18 (Follow-up),-,23,10,KD +43,-23(-19),-,-,-,-,18-31 Lower Body Proj,-,5-38 (FKD),1,1,10,-,3.14 (2.92),500 (250),"Farthest trajectory; cannot hit cross-up; Punish Counter gives an extra +5 KD advantage (allows combo into KK follow-up); useful as a safe approach tool from long range (but more likely to land inside opponent's throw range on block); easiest version to space meaty for extra advantage due to forward movement during active frames; works well as a predictive fireball counter due to its range, safety, and lower body projectile invuln frames"
cviper,cviper_036_p_p,Knuckled Pursuit,236K~PP,specials,-,-,23,13,KD +24(+31),-,-,-,-,-,-,-,Until Land (FKD),1,1,10,-,2.43 (2.19),250 (125),Costs 1 extra bar of Drive gauge (except during SA1 install); true blockstring and natural combo from Burning Kick; higher KD advantage if Burning Kick lands as a Punish Counter or hits airborne opponent; KD +9 when follow-up hits a grounded opponent (e.g. after Burning Kick is absorbed by 1-hit armor like Luke 236KK or Zangief Charged 5HP)
cviper,cviper_037_k_k,Double Burn,236K~KK,specials,-,-,27,13,KD +40 (KD +34~40),-23,-,-,-,-,-,-,Until Land (FKD),1,1,10,-,2.55 (2.35),250 (125),"Costs 1 extra bar of Drive gauge (except during SA1 install); leaves a 3f gap on block from Burning Kick that can beat non-invincible attacks (but loses to Drive Impact and anti-air invuln moves); true blockstring vs. opponents in Burnout and +6 oB making it a great pressure tool; KD +40 on grounded opponents (e.g. frame trap after Burning Kick) and +34 on airborne opponents (e.g. combo after PC Burning Kick or in juggle routes, up to KD +40 in very high juggles); does not combo naturally from Burning Kick on grounded opponents (requires Punish Counter or airborne connect); whiffing this attack on grounded hit results in a +13 knockdown with oki only possible in the corner"
cviper,cviper_045_6_2_3_p_p,Seismic Hammer,623PP,specials,8 SA / 18 HJ,-,26,10,KD +53,-23,-,-,-,-,-,-,-,2,1,1,-,-,300 (150),"1-hit OD projectile; covers wide area in front of C. Viper (~50% screen); puts opponents into a limited juggle state; combos from medium normals; cancelable into High Jump on hit or block for 1 extra Drive bar (no extra cost during SA1 install); startup cannot be canceled with Seismo Feint; HJC~214HP Feint cancel: KD +61 / 0 oB; hitbox is very low to the ground, allowing opponent to block when landing from an empty jump; hurtbox expands forward beginning on the 2nd active frame"
cviper,cviper_046_k,Seismic Hammer Feint,623P~K,specials,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Useful for baiting neutral responses like jumps or anti-projectile Supers; much slower than HP Thunder Dash feint (not useful for combos/pressure when canceled from normals); can only be performed from meterless Seismic Hammer after 11 frames of startup (27f total animation); can be performed by holding K for easier execution; Counter-hit state for entire feint animation
cviper,cviper_055_2_1_4_2_1_4_p,Mission Complete,214214P,super_arts,-,-,20,13,HKD +19,-47,-,-,-,-,1-10 Full,Break,-,-,-,99,-,1.71,-20000,Strong reversal but short range makes it a poor projectile counter; cinematic carries opponent over half screen; cannot be executed using easy input shortcuts when inputting with HP button or immediately after High Jump (to prevent input overlap issues with HP Thunder Dash and Feint cancels)
cviper,cviper_056_2_1_4_2_1_4_k,Hard Luck Rejector,214214K,super_arts,-,-,20,13,HKD +21,-56,-,-,-,-,1-13 Full,Break,-,-,-,99,-,2.06 (1.92),-30000,Short range makes it a poor projectile counter; cinematic time regenerates ~2 Drive bars for C.Viper
cviper,cviper_057_2_1_4_2_1_4_k,Hard Luck Rejector (CA),214214K,super_arts,-,-,20,13,HKD +23,-56,-,-,-,-,1-13 Full,Break,-,-,-,99,-,2.06 (1.92),-30000,Short range makes it a poor projectile counter; available at 25% HP or below; cinematic time regenerates ~2.2 Drive bars for C.Viper
cviper,cviper_058_5_6_lplk,High Impulse,LPLK,throws,-,-,-,-,HKD +28,-,-,-,-,-,-,-,-,-,-,-,-,0.80,-,"Grants a corner throw loop by walking or dashing (+7, requires delayed throw); can pressure with MK Burning Kick (+2 oB, DI-safe), MK Burning Kick ~ Double Burn (also +2 oB, true blockstring, gives better Drive damage but the sequence loses to wakeup DI), or HK Burning Kick ~ Double Burn (leaves a small blockstring gap between hits, allowing C. Viper to land and counter-DI); a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously"
cviper,cviper_059_4_lplk,Thunder Cradle,4LPLK,throws,-,-,-,-,HKD +19,-,-,-,-,-,-,-,-,-,-,-,-,0.80,-,"Side switch; can pressure with Drive Rush after a corner side switch (but cannot beat reversal 4f normals with another throw); meaty LK Burning Kick can lead to a DI-safe Double Burn blockstring, but loses to wakeup Drive Impact; a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously"
cviper,cviper_062_hphk,Viper Cannon,HPHK,system,-,-,34,25,"Crumple (Standing +21, Juggle +46, HKD +104)",-35,-,-,-,-,-,1-27,-,0,1,0,-,2.549,-,See Drive Impact . Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
cviper,cviper_063_6_hphk,Counter Spark (Block),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-22 Full,Break,-,200,100,1,-,1.908,-,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal .
cviper,cviper_064_6_hphk,Counter Spark (Recovery),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-20 Full,Break,-,200,100,1,-,1.908,-,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze; see Drive Reversal .
cviper,cviper_068_6_6,Parry Drive Rush,MPMK~66,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"See Drive Rush ; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.374 (min/throw), 1.756 (min/block), 3.355 (max/final DR frame)"
