character_slug,move_id,move_name,input,move_group,hitconfirm_window,hitstun,blockstun,hitstop,punish_adv,perf_parry_adv,dr_cancel_hit,dr_cancel_blk,after_dr_hit,after_dr_blk,invuln,armor,airborne,jug_start,jug_increase,jug_limit,proj_speed,atk_range,super_gain_blk,notes_sc
jp,jp_012_2hk,Crouching Heavy Kick,2HK,normals,-,-,18,13,HKD +48,-22,-,-,KD +27,-2,-,-,-,1,6,6,-,1.38,500 (250),Short ranged sweep with good hitbox priority; very difficult for most characters to punish if well spaced; has juggle potential even without Drive Rush
jp,jp_013_j_lp,Jumping Light Punch,j.LP,normals,-,13,9,9,+12(+13),-3(-2),-,-,-,-,-,-,-,1,1,0,-,1.10,150 (75),
jp,jp_014_j_lk,Jumping Light Kick,j.LK,normals,-,14,11,9,+8(+14),-8 (-2),-,-,-,-,-,-,-,1,1,0,-,1.05,150 (75),Cross-up; can be used as a fuzzy instant overhead (requires perfect safe jump timing)
jp,jp_015_j_mp,Jumping Medium Punch,j.MP,normals,-,17,13,11,+16(+17),-3(-2),-,-,-,-,-,-,-,1,1,0,-,1.84,350 (125),Very long horizontal range; extends a large hurtbox 2f before active that makes it easily counterpoked out of the air; lower body projectile invuln 12-22f (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
jp,jp_016_j_mk,Jumping Medium Kick,j.MK,normals,-,17,13,11,+13(+17),-6 (-2),-,-,-,-,-,-,-,1,1,3,-,1.20,350 (125),"Puts airborne opponents into a limited juggle state (similar to j.MP for most characters); useful for air-to-airs and juggles; lower body projectile invuln 7-20f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
jp,jp_017_j_hp,Jumping Heavy Punch,j.HP,normals,-,19,15,13,+13(+19),-8 (-2),-,-,-,-,-,-,-,1,1,0,-,0.79,500 (250),Causes spike knockdown vs. airborne opponents on Counter-hit/Punish Counter; good downwards hitbox priority; lower body projectile invuln 9-23f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
jp,jp_018_j_hk,Jumping Heavy Kick,j.HK,normals,-,19,15,13,+13(+19),-8 (-2),-,-,-,-,-,-,-,1,1,0,-,1.24,500 (250),"JP's best overall jump-in tool with decent hitbox priority; extends a hurtbox 1f before active, making it susceptible to being counterpoked out of the air; lower body projectile invuln 11-19f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)"
jp,jp_019_6mk,Guillotinna,6MK,command_normals,-,24,18,11,+7,-19,-,-,+7,+1,-,-,-,1,1,0,-,1.50,350 (125),"Safe overhead that can link into 2LP with a meaty connect, or 2MP with a Drive Rush or Punish Counter"
jp,jp_020_3hp,Malice,3HP,command_normals,-,-,20,13,HKD +39,-32,-,-,HKD +17,-10,-,-,-,1,20,20,-,2.414,500 (250),Long range advancing sweep; can be difficult to punish if well spaced; high juggle potential even without Drive Rush; no longer a Hard Knockdown if juggled into
jp,jp_022_4mp,Grom Strelka 1,4MP,command_normals,17 (23 TC),24,18,13,+9,-17,+14,+8,+9,+3,-,-,-,1,1,0,-,1.15,200 (100),Cancelable to Grom Strelka Target Combo with a very lenient hitconfirm window (1f blockstring gap if canceled into TC)
jp,jp_023_4mp_mp,Grom Strelka 2,4MP~MP,target_combos,46(15),26,17,11,+7,-21,+16,+7,-,-,-,-,-,1,1,0,-,-,200 (100),Cancelable combo tool that can be hitconfirmed from 4MP; 1f gap between hits on block
jp,jp_024_5hk_hp,Zilant,5HK~HP,target_combos,51-54(18) / 54-57(21) TC,26,20,13,+7,-21,+15,+9,-,-,-,-,-,1,1,0,-,-,250 (125),True blockstring from 5HK (up to 1f gap on block if delayed to final cancel frame); safe on block and easily confirmed into a follow-up special or Drive Rush on hit; TC follow-ups cannot be comboed into unless the HP itself lands as a Counter-hit/Punish Counter; special/DR cancel is delayed until after 2nd active frame
jp,jp_025_5hk_hp_hp,Zilant High,5HK~HP~HP,target_combos,-,28,21,13,+7,-23,-,-,-,-,-,-,-,-,-,-,-,-,500 (250),TC overhead ender; does not combo naturally from 5HK~HP; 8f blockstring gap makes it easily interruptible
jp,jp_026_5hk_hp_hk,Zilant Low,5HK~HP~HK,target_combos,-,28,21,13,+7,-23,-,-,-,-,-,-,-,-,-,-,-,-,500 (250),TC low ender; does not combo naturally from 5HK~HP; 8f blockstring gap makes it easily interruptible
jp,jp_033_236lp_stribog,Stribog,236LP,specials,27(11 proj),-,24(21),"13,(8)",KD +38,-32(-29),-,-,-,-,-,-,-,"2,1","1,1","1,50",-,1.56 (1st),"150,250 (75,125)","1st hit is a strike hitbox that clashes with non-OD projectiles; 2nd hit is a 1-hit non-OD projectile (but can be Perfect Parried like a strike; together, both hits can nullify a 2-hit non-OD projectile; 2nd hit has more range than the 1st hit; puts opponents into limited juggle state on hit; cannot hit cross-up (behind JP); 8f hitstop when clashing with opponent's projectile; 2nd hit expands if the 1st hit connects (for combo consistency)"
jp,jp_043_214lpmp_vihat_akno,Departure: Window,214P~214LP/MP,specials,-,-,-,-,-,-,-,-,-,-,6-25 Full,-,26-41 (FKD),-,-,-,-,-,-,"Fully invincible while off-screen; Punish Counter state while airborne; teleports to portal location and causes portal to disappear (after OD Departure, LP version goes to close portal while MP version goes to far portal); JP can act in the air on frames 31-41; JP always faces the opponent after reappearing; if no air attack is used, JP has 1 punishable landing frame, then can block on the next 2 landing frames"
jp,jp_045_22k_amnesia,Amnesia,22K,specials,-,-,-,-,-,-,-,-,-,-,3-20 Strike,-,-,-,-,-,-,-,-,"Counters strikes (but not projectiles or throws) on frames 3-20; JP is in a counter-hit state on frames 1-2, then a Punish Counter state until end of recovery; 17f recovery on a successful counter is fully invincible; resulting frame advantage depends on which move the opponent used (JP can be at frame disadvantage); successful counter places a bomb near the opponent that tracks their location; prevents the opponent from canceling their attack, similar to a Perfect Parry; cannot be input again until bomb detonates"
jp,jp_046_22kk_amnesia_od,Amnesia,22KK,specials,-,-,-,-,-,-,-,-,-,-,1-20 Strike/Throw,-,-,-,-,-,-,-,-,"Counters strikes and throws (but not projectiles) on frames 1-20; JP is in a Punish Counter state until end of recovery; 17f recovery on a successful counter is fully invincible; resulting frame advantage depends on which move the opponent used (JP can be at frame disadvantage); successful counter places 2 bombs near the opponent that track their location; prevents the opponent from canceling their attack, similar to a Perfect Parry; cannot be input again until both bombs detonate"
jp,jp_047_236lk_torbalan,Torbalan,236LK,specials,20,-,23,8,KD +42~,-18~,-,-,-,-,-,-,-,1,1,10,0.13,-,300 (150),"Spawns a ""ghost"" that travels toward opponent and clashes with 1-hit non-OD projectiles; upon reaching the opponent, begins an 8f projectile attack; if the opponent moves forward quickly, it is possible to dodge the projectile entire since it is not active while traveling; from longer range, total startup increases and grants better frame advantage; cannot be used while SA2 is active; projectile speed decelerates by 0.01/frame when in proximity of opponent"
jp,jp_048_236mk_torbalan,Torbalan,236MK,specials,16*,31,17,6,+10~,-14~,-,-,-,-,-,-,-,1 air,1,10,0.13,-,300 (150),"Spawns a ""ghost"" that travels toward opponent and clashes with 1-hit non-OD projectiles; upon reaching the opponent, begins an 12f overhead projectile attack; if the opponent moves forward quickly, it is possible to dodge the projectile entire since it is not active while traveling; from longer range, total startup increases and grants better frame advantage; cannot be used while SA2 is active; cancel into SA3 won't combo at close range without CH/PC; projectile speed decelerates by 0.01/frame when in proximity of opponent"
jp,jp_049_236hk_torbalan,Torbalan,236HK,specials,16*,31,17,6,+10~,-14~,-,-,-,-,-,-,-,1 air,1,10,0.13,-,300 (150),"Spawns a ""ghost"" that travels toward opponent and clashes with 1-hit non-OD projectiles; upon reaching the opponent, begins an 12f low-hitting projectile attack; if the opponent moves forward quickly, it is possible to dodge the projectile entire since it is not active while traveling; from longer range, total startup increases and grants better frame advantage; cannot be used while SA2 is active; cancel into SA3 won't combo at close range without CH/PC; projectile speed decelerates by 0.01/frame when in proximity of opponent"
jp,jp_050_236kk_torbalan_od,Torbalan,236KK,specials,"10 (1st, close)",-,54 total,"13,13",KD +66~,-18 (+13),-,-,-,-,-,-,-,"1,6","1,6","10,11",0.13,-,200x2 (100x2),"Spawns a ""ghost"" that travels toward opponent and clashes with 2-hit OD projectiles; upon reaching the opponent, begins an 8f OD projectile attack; SA2 cancel is a true blockstring or combo into the projectile attacks; if the opponent moves forward quickly, it is possible to dodge the projectile entire since it is not active while traveling; from longer range, total startup increases and grants better frame advantage; cannot be used while SA2 is active; if 1st hit is Perfect Parried, leaves a large gap where JP can be punished if close enough; projectile speed decelerates by 0.01/frame when in proximity of opponent"
jp,jp_051_214k_abhnumach,Embrace,214K,specials,-,-,-,-,HKD +18,-,-,-,-,-,-,-,-,-,-,-,0.13,-,-,1-hit projectile command grab; clashes with non-OD projectiles; can be comboed into against grounded opponents; minimum 72f total animation; startup increases at long range due to projectile grab travel time; cannot be performed if SA2 or a Departure portal are active on the screen; projectile speed decelerates by 0.01/frame when in proximity of opponent
jp,jp_052_214kk_abhnumach_od,Embrace,214KK,specials,-,-,-,-,HKD +18,-,-,-,-,-,-,-,-,-,-,-,0.13,-,-,"1-hit OD projectile command grab; clashes with OD projectiles (can destroy non-OD projectiles, allowing the throw to continue); can be comboed into against grounded opponents; minimum 72f total animation; startup increases at long range due to projectile grab travel time; cannot be performed if SA2 or a Departure portal are active on the screen; projectile speed decelerates by 0.01/frame when in proximity of opponent"
jp,jp_053_sa1_236236p,Chornobog,236236P,super_arts,-,-,44(30),"16,(10)",KD +22(+32),-52(-42),-,-,-,-,1-10 Strike/Throw,Break,-,"10,100","10,100","90,100",0.3 (2nd hit),1.50 (1st),-10000,"Super projectile hitbox; 1st hit (active frames 1-14) can be Perfect Parried like a strike; 2nd hit travels fullscreen; has high juggle potential, making it especially useful in combos where JP is close enough for the initial hit to connect; 8f hitstop when clashing with opponent's projectile"
jp,jp_054_sa2_214214p,Lovushka,214214P,super_arts,-,41 each,20 each,(13) each,-,-,-,-,-,-,-,Break (all),-,1,1x4,100x4,-,-,-20000,"Spawns 4 separate 1-hit Super projectiles that track the opponent; starter scaling applies to 3rd attack in the combo; immediate scaling applies to the SA2 projectiles if comboed into; total startup for each hit of the sequence is 34f, 71f, 108f, 145f; leaves a 17f gap between each projectile on block; hitstun/blockstun values include the 13f hitstop inflicted on the defender"
jp,jp_055_sa3_236236k,Interdiction,236236K,super_arts,-,-,18,13,HKD +23,-66,-,-,-,-,1-23 Full,Break,-,-,-,100,-,-,-30000,Teleports to the opponent's location; extends a high combo-only hitbox but can still whiff if opponent is juggled too high; can be comboed into from anywhere on the screen; cinematic time regenerates ~1.8 Drive bars for JP; leaves opponent 3/4 screen away after cinematic
jp,jp_056_ca_236236k,Interdiction (CA),236236K,super_arts,-,-,18,13,HKD +44,-66,-,-,-,-,1-23 Full,Break,-,-,-,100,-,-,-30000,Teleports to the opponent's location; extends a high combo-only hitbox but can still whiff if opponent is juggled too high; can be comboed into from anywhere on the screen; available at 25% HP or below; cinematic time regenerates ~2.2 Drive bars for JP; leaves opponent fullscreen after cinematic with enough time to set up a Departure portal
jp,jp_057_forward_throw,Ravina,LPLK,throws,-,-,-,-,HKD +23,-,-,-,-,-,-,-,-,2,-,-,-,0.80,-,"Can dash forward for weak corner pressure (+1 after dash, throw loses to 4f lights), or Drive Rush for a manually timed strike/throw mixup (2MP is best, 5HK is auto-timed +7 oB but far out of throw range); throws opponent almost full screen away; damage scaling is applied when juggling into SA2, Departure spike, or Amnesia projectiles; a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously"
jp,jp_058_back_throw,Uragan,4LPLK,throws,-,-,-,-,HKD +36,-,-,-,-,-,-,-,-,0,-,-,-,0.80,-,"Side switch; throws opponent almost full screen away; after throwing opponent into corner, can dash to become +14 (no true strike/throw oki without Drive Rush); opponent can be juggled into SA2, Departure spike, or Amnesia projectiles before damage is applied, in which case there is no additional damage scaling; a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously"
jp,jp_059_air_throw,Tornado,j.LPLK,throws,-,-,-,-,HKD +32,-,-,-,-,-,-,-,-,-,-,-,-,0.80,-,Side switch; can get oki if throwing opponent backwards into the corner; midscreen oki is very weak (better to set up Departure or throw a projectile)
jp,jp_062_drive_impact,Espada,HPHK,system,-,-,34,25,"Crumple (Standing +21, Juggle +46, HKD +104)",-35,-,-,-,-,-,1-27,-,0,1,0,-,2.535,-,See Drive Impact . Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
jp,jp_063_drive_reversal_guard,Exilio (Block),6HPHK,system,-,-,21,20,KD +23,-27,-,-,-,-,1-22 Full,Break,-,200,100,1,-,1.622,-,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal .
jp,jp_064_drive_reversal_wakeup,Exilio (Recovery),6HPHK,system,-,-,21,20,KD +23,-27,-,-,-,-,1-20 Full,Break,-,200,100,1,-,1.622,-,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze; see Drive Reversal .
jp,jp_068_parry_drive_rush,Parry Drive Rush,MPMK~66,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"See Drive Rush ; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.525 (min/throw), 1.857 (min/block), 3.628 (max/final DR frame)"
jp,jp_069_cancel_drive_rush,or 66 Drive Rush Cancel,MPMK,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,See Drive Rush ; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
