character_slug,move_id,move_name,input,move_group,hitconfirm_window,hitstun,blockstun,hitstop,punish_adv,perf_parry_adv,dr_cancel_hit,dr_cancel_blk,after_dr_hit,after_dr_blk,invuln,armor,airborne,jug_start,jug_increase,jug_limit,proj_speed,atk_range,super_gain_blk,notes_sc
mai,mai_012_2_hk,Sori Geri,2HK,normals,-,-,15,13,HKD +48,-24,-,-,KD +38,-7,-,-,-,1,1,0,-,1.703,500 (250),1f extra recovery on block; 3f extra recovery on whiff; good hitbox priority vs. low attacks (can low crush many low pokes); has an extended hurtbox on whiff until the end of recovery
mai,mai_013_j_lp,Jumping Light Punch,j.LP,normals,-,13,10,9,+10(+13),-5 (-2),-,-,-,-,-,-,-,1,1,0,-,1.09,150 (75),Fastest air-to-air option with good horizontal hitbox priority
mai,mai_014_j_lk,Jumping Light Kick,j.LK,normals,-,14,9,9,+9(+14),-7 (-2),-,-,-,-,-,-,-,1,1,0,-,0.50,150 (75),Cross-up; can be used as a fuzzy instant overhead (except vs. Blanka)
mai,mai_015_j_mp,Jumping Medium Punch,j.MP,normals,-,15,11,11,+11(+15),-6 (-2),-,-,-,-,-,-,-,1,3,4,-,1.07,250 (125),Puts airborne opponents into limited juggle state; strong air-to-air hitbox; lower body projectile invuln 7-22f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
mai,mai_016_j_mk,Jumping Medium Kick,j.MK,normals,-,17,13,11,+12(+17),-7 (-2),-,-,-,-,-,-,-,1,1,0,-,0.96,250 (125),Cross-up; lower body projectile invuln 7-20f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
mai,mai_017_j_hp,Jumping Heavy Punch,j.HP,normals,-,19,15,12,+11(+19),-10 (-2),-,-,-,-,-,-,-,1,1,0,-,0.80,500 (250),Good hitbox for vertical approach; lower body projectile invuln 9-23f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
mai,mai_018_j_hk,Jumping Heavy Kick,j.HK,normals,-,20,15,13,+15(+19),-6 (-2),-,-,-,-,-,-,-,1,1,0,-,1.16,500 (250),"Most horizontal range of Mai's jump-ins; lower body projectile invuln 10-23f (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
mai,mai_019_6_mp,Senkotsu Uchi,6MP,command_normals,-,23,18,11,+6,-19,-,-,+6,+1,-,-,-,1,1,0,-,1.46,250 (125),Fast overhead that can combo into lights with perfect meaty timing; spike knockdown vs. airborne opponents
mai,mai_022_4_hk,Hoshi Kujaku 1,4HK,command_normals,28 TC,28,24,13,+7,-23,-,-,+7,+3,-,-,-,1,1,0,-,1.118,500 (250),"Forces stand on hit (useful in DR combos involving 214HP); legs and lower body are anti-air invincible on frames 8-12 (great anti-air when used early, but leaves a tall standing hurtbox for the first 7 frames that can lose to strong vertical jump-ins); cannot hit cross-up; always a true blockstring when canceled into 4HK~HK TC (but very easy hitconfirm); strong oki tool that can be up to +7 oH / +3 oB when meaty"
mai,mai_023_4_hk_hk,Hoshi Kujaku 2,4HK~HK,command_normals,-,-,20,13,KD +48,-,-,-,-,-,-,-,-,"0,1","0,1","4,5",-,1.48,250 (125),"On hit, Mai performs a 2nd kick that is fully invincible until the end of recovery; in the corner, Mai can juggle into SA1 or 623LK/MK/KK; if the TC was juggled into, may also be able to juggle SA2 or 623HK; () refers to active/recovery/total on whiffed version if opponent is juggled too high"
mai,mai_024_2_3_6_lp,Kachousen,236LP,specials,4,32,26,8,+3,-22,-,-,-,-,-,-,-,1,1,1,0.04,-,300 (150),Slowest travel speed; low-priority 1-hit projectile that disappears when interacting with another strike or projectile hitbox (does not dissipate any hits of a standard projectile); clashing with a fan is considered a whiff (no extra hitstop or cancelability); can hold the button for 19f to charge to a stronger version; startup can increase up to 23f when partially held; puts airborne opponents into a limited juggle state; Mai has an extended hurtbox vulnerable to strikes on her leg (3-48f) and arm (16-42f)
mai,mai_026_2_3_6_lp,Kachousen (Flame),236LP,specials,4,31 total,27 total,"8,8",+5,-8,-,-,-,-,-,-,-,"1,1","1,0","1,2",0.04,-,150x2 (75x2),Enhanced version that costs 1 Flame Stock; slowest travel speed; 2-hit standard projectile (cannot be dissipated by strikes); can hold the button for 19f to charge to a stronger version; startup can increase up to 23f when partially held; only the first hit is cancelable to SA3; puts airborne opponents into a limited juggle state; Counter-hit/Punish Counter advantage carries through both hits; Mai has an extended hurtbox vulnerable to strikes on her leg (3-45f) and arm (16-42f)
mai,mai_028_2_3_6_mp,Kachousen,236MP,specials,4,32,26,8,+1,-24,-,-,-,-,-,-,-,1,1,1,0.05,-,300 (150),Medium travel speed; low-priority 1-hit projectile that disappears when interacting with another strike or projectile hitbox (does not dissipate any hits of a standard projectile); clashing with a fan is considered a whiff (no extra hitstop or cancelability); can hold the button for 19f to charge to a stronger version; startup can increase up to 22f when partially held; puts airborne opponents into a limited juggle state; Mai has an extended hurtbox vulnerable to strikes on her leg (3-48f) and arm (14-40f)
mai,mai_030_2_3_6_mp,Kachousen (Flame),236MP,specials,4,31 total,27 total,"8,8",+3,-10,-,-,-,-,-,-,-,"1,1","1,0","1,2",0.05,-,150x2 (75x2),Enhanced version that costs 1 Flame Stock; medium travel speed; 2-hit standard projectile (cannot be dissipated by strikes); can hold the button for 19f to charge to a stronger version; startup can increase up to 22f when partially held; only the first hit is cancelable to SA3; puts airborne opponents into a limited juggle state; Counter-hit/Punish Counter advantage carries through both hits; Mai has an extended hurtbox vulnerable to strikes on her leg (3-45f) and arm (14-40f)
mai,mai_032_2_3_6_hp,Kachousen,236HP,specials,4,32,26,8,-1,-26,-,-,-,-,-,-,-,1,1,1,0.07,-,300 (150),Fastest travel speed; low-priority 1-hit projectile that disappears when interacting with another strike or projectile hitbox (does not dissipate any hits of a standard projectile); clashing with a fan is considered a whiff (no extra hitstop or cancelability); can hold the button for 19f to charge to a stronger version; startup can increase up to 20f when partially held; puts airborne opponents into a limited juggle state; Mai has an extended hurtbox vulnerable to strikes on her leg (3-48f) and arm (12-38f)
mai,mai_034_2_3_6_hp,Kachousen (Flame),236HP,specials,4,31 total,27 total,"8,8",+1,-12,-,-,-,-,-,-,-,"1,1","1,0","1,2",0.07,-,150x2 (75x2),Enhanced version that costs 1 Flame Stock; fastest travel speed; 2-hit standard projectile (cannot be dissipated by strikes); can hold the button for 19f to charge to a stronger version; startup can increase up to 20f when partially held; only the first hit is cancelable to SA3; puts airborne opponents into a limited juggle state; Counter-hit/Punish Counter advantage carries through both hits; Mai has an extended hurtbox vulnerable to strikes on her leg (3-45f) and arm (12-38f)
mai,mai_036_2_3_6_p_p,Kachousen,236PP,specials,4,"34,(25)","26,(21)","8,(8)",+7,-20,-,-,-,-,-,-,-,"1,1","1,1","5,6",0.05,-,"300,150 (150,75)","1-hit OD projectile (cannot be dissipated by strikes); bounces upward on contact with the opponent, then drops downward for a follow-up hit; () refers to damage/hitstun values of the bouncing fan follow-up on hit or block; can hold the button for 19f for a charged version that throws 2 fans; startup can increase up to 21f when partially held; only the first hit is cancelable to SA2/SA3; puts airborne opponents into a limited juggle state; Mai has an extended hurtbox vulnerable to strikes on her leg (12-37f) and upper body (15-27f); frame gap before follow-up bounce: 16f stand / 22f crouch (on hit), 24f stand / 30f crouch (on block); all gaps are 1f smaller vs. standing Dee Jay, 2f smaller vs. standing JP/Marisa/Sagat/Zangief; the bouncing fan does not trigger proximity guard (allowing back walk) and counts as an air attack (allows anti-air invuln moves to pass through)"
mai,mai_038_2_3_6_p_p,Kachousen (Flame),236PP,specials,4,"34 total,(25)","32 total,(21)","8,8,(8)",+7,-8,-,-,-,-,-,-,-,"1,1,1","1,0,1","5,6,6",0.05,-,150x3 (75x3),"Enhanced version that costs 1 Flame Stock; 2-hit OD projectile (cannot be dissipated by strikes); bounces upward on contact with the opponent, then drops downward for a follow-up hit; () refers to damage/hitstun values of the bouncing fan follow-up on hit or block; can hold the button for 19f for a charged version that throws 2 fans; startup can increase up to 21f when partially held; only the first hit is cancelable to SA2/SA3; puts airborne opponents into a limited juggle state; Mai has an extended hurtbox vulnerable to strikes on her leg (12-37f) and upper body (15-27f); frame gap before follow-up bounce: 24f stand / 30f crouch (on hit), 26f stand / 32f crouch (on block); all gaps are 1f smaller vs. standing Dee Jay, 2f smaller vs. standing JP/Marisa/Sagat/Zangief; the bouncing fan does not trigger proximity guard (allowing back walk) and counts as an air attack (allows anti-air invuln moves to pass through)"
mai,mai_044_6_2_3_mk,Hishou Ryuuenjin,623MK,specials,-,-,19(16),"10,8",KD +31,-45,-,-,-,-,1-10 Air,-,8-37 (FKD),"1,1","1,1","10,11",-,1.097 (1st),250x2 (125x2),Close/mid range anti-air and juggle ender; cannot hit cross-up; puts opponents into limited juggle state on hit; first hit can whiff if used too early as an anti-air; second hit whiffs on crouch block resulting in worse block advantage and reduced chip/drive damage
mai,mai_045_6_2_3_mk,Hishou Ryuuenjin (Flame),623MK,specials,-,-,19(16),"12,4,8",KD +32,-45,-,-,-,-,1-10 Air,-,8-37 (FKD),"1,1,1","1,1,10","10,11,12",-,1.097 (1st),"250,125 (125,62)","Enhanced version that costs 1 Flame Stock in exchange for slightly better damage, juggle potential, and KD advantage; close/mid range anti-air and juggle ender; cannot hit cross-up; puts opponents into limited juggle state on hit; first/second hits can whiff if used too early as an anti-air; last 2 hits whiff on crouch block resulting in worse block advantage and reduced chip/drive damage"
mai,mai_048_6_2_3_k_k,Hishou Ryuuenjin,623KK,specials,-,-,19(12),"12,8",KD +20,-57,-,-,-,-,"1-8 Full, 9-10 Air",-,8-41 (FKD),"1,1","1,1","10,11",-,1.197 (1st),250x2 (125x2),"Mai's primary reversal, as well as an anti-air and strong juggle ender; cannot hit cross-up; puts opponents into limited juggle state on hit; first hit can whiff if used too early as an anti-air; second hit whiffs on crouch block resulting in worse block advantage and reduced chip/drive damage; 7f extra landing recovery on block"
mai,mai_049_6_2_3_k_k,Hishou Ryuuenjin (Flame),623KK,specials,-,-,19(12),"12,4,8",KD +27,-57,-,-,-,-,"1-8 Full, 9-10 Air",-,8-41 (FKD),"1,1,0","1,1,10","10,11,12",-,1.197 (1st),"250,125 (125,62)","Enhanced version that costs 1 Flame Stock in exchange for slightly better damage and KD advantage; Mai's primary reversal, as well as an anti-air and strong juggle ender; cannot hit cross-up; puts opponents into limited juggle state on hit; first/second hits can whiff if used too early as an anti-air; last 2 hits whiff on crouch block resulting in worse block advantage and reduced chip/drive damage; 7f extra landing recovery on block"
mai,mai_050_2_1_4_lp,Ryuuenbu,214LP,specials,17,25,18,9,KD +35,-20,-,-,-,-,-,-,-,1,1,6,-,-,300 (150),"Low Crush 7-14f; strike hitbox that can dissipate standard 1-hit projectiles during active frames; becomes KD +35 on Counter-hit/Punish Counter; leaves opponent standing on hit just outside throw range (must walk 1-2f to throw, or more if spaced far away); safe when well spaced in neutral; when canceled from a normal on block, its safe range is character-specific (max range 2MK offers the best pushback); useful oki tool that can be up to +9/+2 when meaty (e.g. 2HK, whiff 5LK, 214LP) and can also lead to a juggle on meaty Counter-hit; extends a forward hurtbox on whiff until the end of recovery"
mai,mai_051_2_1_4_lp,Ryuuenbu (Flame),214LP,specials,17,25,20,9,KD +35,-20,-,-,-,-,-,-,-,1,1,6,-,-,300 (150),"Enhanced version that costs 1 Flame Stock; Low Crush 7-14f; strike hitbox that can dissipate standard 1-hit projectiles during active frames; always safe on block, and very effective at creating spacing traps against light normals (even when canceled from ranged pokes); when used as a meaty, can be up to +4 on block or KD +41 for a juggle; extends a forward hurtbox on whiff until the end of recovery"
mai,mai_070_2_3_6_2_3_6_p,Kagerou no Mai,236236P,super_arts,-,-,54 total,"9x7,10",KD +26,-59,-,-,-,-,"1-8 Strike/Throw, 9-39 Air (Upper Body)",Break,-,1,"1x7,99",99,-,-,-10000,"Grants Mai 5 flame stocks on the last frame of recovery; flame stocks enhance special moves and SA1/SA2 (stocks do not carry over between rounds); short horizontal range but has a good anti-air hitbox that hits on both sides; KD advantage refers to grounded hit (higher advantage vs. airborne but also variable); 8-hit projectile, but Perfect Parry only incurs 1 recovery frame per hit (allows the opponent to interrupt between hits after one Perfect Parry); this projectile hitbox can cause it to lose to projectile invuln options when used as a reversal; on hit/block, the last 2 projectile hits have 1 active frame each, occurring consecutively (the remaining frames are converted to ""recovery frames"")"
mai,mai_071_2_3_6_2_3_6_p,Kagerou no Mai (Flame),236236P,super_arts,-,-,110 total,"1x11,10",KD +40,-48,-,-,-,-,"1-6 Strike/Throw, 7-77 Air (Upper Body)",Break,-,1,"0x11,30",29,-,-,-10000,"Refills Mai's flame stock count to 5 on the last frame of recovery; flame stocks enhance special moves and SA1/SA2 (stocks do not carry over between rounds); flame-enhanced version has a wider hitbox in both directions and grants better oki; KD advantage refers to grounded hit (higher advantage vs. airborne but also variable); short horizontal range but has a good anti-air hitbox that hits on both sides; puts the opponent into a limited juggle state; 12-hit projectile, but Perfect Parry only incurs 1 recovery frame per hit (allows the opponent to interrupt between hits after one Perfect Parry); this projectile hitbox can cause it to lose to projectile invuln options when used as a reversal; on hit/block, the last projectile hit has 1 active frame, converting the remaining 2 active frames to ""recovery frames"""
mai,mai_079_4_lplk,Fuusha Kuzushi,4LPLK,throws,-,-,-,-,HKD +17,-,-,-,-,-,-,-,-,-,-,-,-,0.80,-,"Side switches; can only get corner oki with Drive Rush, or can pressure with a spaced meaty normal; DR~2LK is a good option (+4 oB and safe vs. 10f reversals); a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously"
mai,mai_083_hphk,Botan Ichige,HPHK,system,-,-,34,25,"Crumple (Standing +21, Juggle +46, HKD +104)",-35,-,-,-,-,-,1-27,-,0,1,0,-,2.541,-,See Drive Impact . Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
mai,mai_084_6_hphk,Yusura Ume (Block),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-22 Full,Break,-,200,100,1,-,1.463,-,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal .
mai,mai_085_6_hphk,Yusura Ume (Recovery),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-20 Full,Break,-,200,100,1,-,1.463,-,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze; see Drive Reversal .
mai,mai_089_6_6,Parry Drive Rush,MPMK~66,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"See Drive Rush ; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.669 (min/throw), 2.383 (min/block), 2.977 (max/final DR frame)"
