character_slug,move_id,move_name,input,move_group,hitconfirm_window,hitstun,blockstun,hitstop,punish_adv,perf_parry_adv,dr_cancel_hit,dr_cancel_blk,after_dr_hit,after_dr_blk,invuln,armor,airborne,jug_start,jug_increase,jug_limit,proj_speed,atk_range,super_gain_blk,notes_sc
kimberly,kimberly_020_4_hk,Windmill Kick,4HK,command_normals,-,25,18,13,+8,-19,-,-,+8,+1,-,-,-,1,10,10,-,1.195,500 (250),"Forces crouch on hit, making opponents wider for easier follow-up links; causes spike KD vs. airborne opponents; allows link to 2LP naturally, and 5MP link out of Drive Rush (DR momentum does not allow 2MP, 5MP or 2HP to reach opponent)"
kimberly,kimberly_024_mp_hp,Bushin Prism Strikes 2,5LP~MP~HP,command_normals,50-51,-,17,9,-,-,-,-,-,-,-,-,-,1,1,4,-,-,350 (175),"() refers to scaled damage from 5LP combo starter; puts opponent into limited juggle state; can juggle with Bushin Senpukyaku in the corner; gives strong KD Adv. for oki, such as Spray Can setups"
kimberly,kimberly_027_lp_mp_hp_hk,Bushin Prism Strikes 3,5LP~MP~HP~HK,command_normals,-,-,15,11,KD +26,-25,-,-,-,-,-,-,-,1,1,5,-,-,400 (200),"() refers to scaled damage from 5LP combo starter; 5f extra recovery on block; 10f gap between final 2 hits on block; airborne hit causes a small ground bounce that increases knockdown advantage, allowing for a spraycan setup (will always occur unless the first 3 hits are blocked before the final hit connects)"
kimberly,kimberly_028_lp_mp_2_hp,Bushin Hellchain 1,5LP~MP~2HP,command_normals,50-51,29,17,11,-,-,-,-,-,-,-,-,-,1,1,4,-,-,350 (175),"() refers to scaled damage from 5LP combo starter; useful against Drive Impacts, as this hit will land as a +4 counter-hit at point blank range; on hit, leaves Kimberly close for a strike/throw mixup"
kimberly,kimberly_030_lp_mp_2_hp_2_hk,Bushin Hellchain Throw,5LP~MP~2HP~2HK,command_normals,-,-,14,13,-,-,-,-,-,-,-,-,-,1,1,0,-,-,400 (200),() refers to scaled damage from 5LP combo starter; throws opponent backwards for a side switch; very useful when Kimberly is cornered; cannot hit airborne opponents; true blockstring even at max delay; leads to a 9f safejab setup with immediate DR~2LP
kimberly,kimberly_049_p,(close)~P Bushin Izuna Otoshi,236K,specials,-,-,-,-,HKD +31,-,-,-,-,-,-,-,Until Land (FKD),1,1,0,-,-,-,"Grabs standing/crouching opponents, whiffs vs. airborne (can be backdashed)"
kimberly,kimberly_050_p,(close)~P Bushin Izuna Otoshi,236KK,specials,-,-,-,-,HKD +94 (OTG),-,-,-,-,-,-,-,Until Land (FKD),2,-,-,-,-,-,"Throw connects against grounded opponents, whiffs vs. airborne or backdash; opponent is put into a limited juggle OTG state (slightly less time for juggle follow-ups than j.236PP)"
kimberly,kimberly_052_k,(close)~K Bushin Hojin Kick,236KK,specials,-,-,15,"13 / 6,13",KD +43 (Wall Splat +86),-21,-,-,-,-,-,-,Until Land (FKD),3/1,1/1,3/5,-,-,250 (125),Causes Wall Splat on hit near the corner; 2nd hit of the divekick occurs on hit only (1 hit on whiff or block); SA2 cancel works on either hit
kimberly,kimberly_053_2_3_6_lp,Vagabond Edge,236LP,specials,18,27,20,13,+7(+9),-22(-20),-,-,-,-,-,-,-,1,1,10,-,1.838 (1.624),400 (200),"Has juggle potential; good for safe pressure against opponents in Burnout (0 oB, setting up a follow-up 2LP that trades with 4f normals and can kara cancel into Parry/Super if the opponent performs a reversal Super); strongest 236P version when Super canceling; () refers to KD Adv. when juggled into (lower height gives lower KD Adv.); 3rd active frame has extra range, allowing it to be spaced for safety or combo extensions; extends a large hurtbox on whiff until the end of recovery"
kimberly,kimberly_057_2_1_4_p,Hidden Variable,214P,specials,-,-,-,-,-,-,-,-,-,-,19-26 Full,-,-,-,-,-,-,-,-,"After reappearing, 7f recovery is cancelable into any attack except Parry or another 214P (otherwise 17f recovery); grants forward momentum when canceled into attacks, unlocking some unique combo routes due to pushback (slower attacks do not benefit from this momentum); normals (except 2HK or command normals) performed after reappearing add +3 to the move's Juggle Limit and put airborne opponents into a limited juggle state (similar to Drive Rush juggles except that the attacks still increase the juggle counter by the usual amount)"
kimberly,kimberly_058_2_1_4_p_p,Hidden Variable,214PP,specials,-,-,-,-,-,-,-,-,-,-,19-26 Full,-,22-42 (FKD),-,-,-,-,-,-,"After reappearing, can act after 7f recovery; air follow-ups have the same properties as regular jump attacks (including 3 landing recovery frames); if Kimberly does not act, she has 1 punishable landing recovery frame, then 2 landing frames where she can block or cancel into an attack; cannot use j.236P after reappearing mid-air"
kimberly,kimberly_071_2_1_4_2_1_4_p,Bushin Scramble,214214P,super_arts,-,-,20,13,KD +22,-44(-38),-,-,-,-,-,Break,2-20 (FKD),-,-,100,-,2.74,-20000,Becomes airborne during screen freeze (can dodge grounded attacks despite not having invincibility); screen freeze causes active spraycans to disappear; first hit before cinematic does 300 damage
kimberly,kimberly_073_2_3_6_2_3_6_p,Bushin Ninjastar Cypher,236236P,super_arts,-,-,22,20,HKD +16,-55,-,-,-,-,1-13 Full,Break,-,-,-,100,-,1.842 (1.578),-30000,"Immediately upon activation, Kimberly gains 11% buff to attack damage and walk speed for the rest of the match; cinematic time regenerates ~1.9 Drive bars for Kimberly"
kimberly,kimberly_074_2_3_6_2_3_6_p,Bushin Ninjastar Cypher (CA),236236P,super_arts,-,-,22,20,HKD +16,-55,-,-,-,-,1-13 Full,Break,-,-,-,100,-,1.842 (1.578),-30000,"Immediately upon activation, Kimberly gains 11% buff to attack damage and walk speed for the rest of the match; available at 25% HP or below; cinematic time regenerates ~2.1 Drive bars for Kimberly"
kimberly,kimberly_075_5_6_lplk,Ripcord Throw,LPLK,throws,-,-,-,-,HKD +17,-,-,-,-,-,-,-,-,"0,1",-,-,-,0.80,-,"Can walk forward for a strong manually-timed corner throw loop; starter scaling applies to Spraycan juggle follow-ups; damage distribution is 501,581 (PC: 700,1138) and only the first hit will apply damage when comboing into Spraycan; Punish Counter also splits Meter data into 2 equal hits (only deals +199 damage and 0.5 bars of Drive Damage on spraycan setups vs. Parry); a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously"
kimberly,kimberly_076_4_lplk,Bell Ringer,4LPLK,throws,-,-,-,-,HKD +8,-,-,-,-,-,-,-,-,"0,1",-,-,-,0.80,-,"Side switches; no throw oki after back throwing opponent into corner, but can meaty with strikes; starter scaling applies to Spraycan juggle follow-ups (requires staggered 2x Spraycans, follow-up juggles very limited); damage distribution is 401,681 (PC: 451,1388) and only the first hit will apply damage when comboing into Spraycan; Punish Counter also splits Meter data into 2 equal hits (only deals +50 damage and 0.5 bars of Drive Damage on spraycan juggles); a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously"
kimberly,kimberly_079_hphk,Steadfast Strike,HPHK,system,-,-,34,25,"Crumple (Standing +21, Juggle +46, HKD +104)",-35,-,-,-,-,-,1-27,-,0,1,0,-,2.543,-,See Drive Impact . Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
kimberly,kimberly_080_6_hphk,Shapeless State (Block),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-22 Full,Break,-,200,100,1,-,1.515,-,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal ; SA3 install increases recoverable damage to 555
kimberly,kimberly_081_6_hphk,Shapeless State (Recovery),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-20 Full,Break,-,200,100,1,-,1.515,-,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze; SA3 install increases recoverable damage to 555; see Drive Reversal .
kimberly,kimberly_085_6_6,Parry Drive Rush,MPMK~66,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"See Drive Rush ; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.817 (min/throw), 2.479 (min/block), 3.565 (max/final DR frame)"
kimberly,kimberly_086_6_6_5_6_mpmk,or 66 Drive Rush Cancel,MPMK,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,See Drive Rush ; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
