character_slug,move_id,move_name,input,move_group,hitconfirm_window,hitstun,blockstun,hitstop,punish_adv,perf_parry_adv,dr_cancel_hit,dr_cancel_blk,after_dr_hit,after_dr_blk,invuln,armor,airborne,jug_start,jug_increase,jug_limit,proj_speed,atk_range,super_gain_blk,notes_sc
blanka,blanka_015_j_mp,Jumping Medium Punch,j.MP,normals,-,15,11,11,+9(+15),-8 (-2),-,-,-,-,-,-,-,1,2,2,-,1.21,250 (125),Puts airborne opponents into limited juggle state; cancelable into Aerial Rolling Attack; lower body projectile invuln 7-22f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
blanka,blanka_016_j_mk,Jumping Medium Kick,j.MK,normals,-,17,13,11,+11(+17),-8 (-2),-,-,-,-,-,-,-,1,1,0,-,1.11,250 (125),Cross-up; lower body projectile invuln 7-17f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
blanka,blanka_017_j_hp,Jumping Heavy Punch,j.HP,normals,-,19,15,13,+9(+19),-12 (-2),-,-,-,-,-,-,-,1,1,0,-,1.46 (0.97),500 (250),Causes spike knockdown vs. airborne opponents; lower body projectile invuln 9-23f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
blanka,blanka_018_j_hk,Jumping Heavy Kick,j.HK,normals,-,19,15,13,+12(+19),-9 (-2),-,-,-,-,-,-,-,1,1,0,-,1.28,500 (250),Blanka's main horizontal jump-in tool; lower body projectile invuln 11-19f except around attack hitbox (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
blanka,blanka_020_6_mp,Rock Crusher,6MP,command_normals,-,26(24),20(18),"8,8",+7,-21,-,-,+7,+1,-,-,-,1,1,0,-,1.783 (1.163),125x2 (62x2),2nd hit is no longer an overhead if the first hit connects; Counter-hit/Punish Counter bonus advantage carries through both hits
blanka,blanka_022_4_mk,Wild Edge,4MK,command_normals,20,26,20,11,+12,-16,+16,+10,+12,+6,"1-3 (Head), 4-14 Air (Head)",-,-,1,1,0,-,1.519 (Stand),250 (125),"Important tool for combos, frame traps, and anti-airs; high active frame count makes it a great meaty option; very lenient cancel window for hitconfirms; good horizontal anti-air; most of the leg hitbox whiffs on crouching opponents unless they extend a vertical hurtbox (only hits crouchers at point blank); SA2 cancel: +15/+9; Forward Hop cancel: -2/-8; Coward Crouch cancel: +7/+1"
blanka,blanka_023_6_hp,Wild Nail,6HP,command_normals,31 (2PP),-,20,13,HKD +76(+79) Crumple,-33(-30),-,-,KD +27(+30),-11,-,-,-,1,5,5,-,2.07 (1.58),500 (250),"3f extra recovery on whiff/block; Low Crush 10-20f (not airborne); causes spike knockdown vs. airborne opponents (or OTG bounce on Punish Counter vs. airborne); recovery is in a crouching state on frames 21-43; cancelable into Coward Crouch until frame 34 on hit/block (this version of Coward Crouch can input P/K follow-up after only 11f, or Up to exit stance after 10f); Coward Crouch cancel: KD+23(Crumple+81)/-7; after Punish Counter 6HP > Coward Crouch > Hold Up for fastest recovery, Blanka can juggle any attack 6f or faster as a free juggle; extends a hurtbox 1f before active that is vulnerable to projectiles; active frames 3-4 cannot hit airborne opponents; can get point blank +2 oki on hit by canceling into Coward Crouch ~ Forward Hop"
blanka,blanka_024_3_hp,Amazon River Run,3HP,command_normals,-,-,14,13,HKD +29(+38),-30(-21),-,-,KD +29(+38),-14(-5),-,-,-,1,5,5,-,3.10 (2.413),500 (250),Long range slide; low profile 10-29f (avoids most projectiles); very useful when used out of Drive Rush
blanka,blanka_025_2_p_p,Coward Crouch,2PP,command_normals,-,-,-,-,-,-,-,-,-,-,9-29(130) Upper Body Projectile,-,-,-,-,-,-,-,-,"9-29(130)f low profile (lasts until final 18f of recovery); can input Surprise Hop or P/K follow-ups beginning on frame 19, and can tap Up to exit stance beginning on frame 20; if no input is made, Blanka stays crouching for 52f (98f total animation); can hold down to extend crouch by an extra 50f (148f total animation); counter-hit state during entire animation; the variable follow-up timing allows Blanka to react to opponent's movements and mix up timing"
blanka,blanka_026_p,Wild Lift,2PP~P,command_normals,-,-,17,11,KD +55,-36,-,-,-,-,-,-,-,1,1,1,-,-,250 (125),Puts opponents into limited juggle state on hit; can combo from 5HP; the final 3 active frames have a great disjointed vertical hitbox for anti-air purposes
blanka,blanka_066_2_3_6_lk,Wild Hunt,236LK,specials,-,-,-,-,HKD +35,-,-,-,-,-,-,-,9-26 (FKD),-,-,-,-,2.49,-,Slow hopping command grab; Range: 2.49 (shortest)
blanka,blanka_067_2_3_6_mk,Wild Hunt,236MK,specials,-,-,-,-,HKD +35,-,-,-,-,-,-,-,14-33 (FKD),-,-,-,-,3.41,-,Slow hopping command grab; Range: 3.41 (mid-range)
blanka,blanka_068_2_3_6_hk,Wild Hunt,236HK,specials,-,-,-,-,HKD +35,-,-,-,-,-,-,-,19-36 (FKD),-,-,-,-,4.24,-,Slow hopping command grab; Range: 4.24 (longest)
blanka,blanka_069_2_3_6_k_k,Wild Hunt,236KK,specials,-,-,-,-,HKD +64,-,-,-,-,-,-,-,9-28 (FKD),-,-,-,-,3.58 (2.68),-,"Slow hopping command grab; hurtbox is pulled much higher up than meterless versions, making it better at avoiding attacks; can hold forward/back to control distance (forward momentum is faster than backwards momentum); can be comboed into on grounded or airborne opponents (allows Blanka-chan setups with its high KD Advantage); Range: 2.68~3.58"
blanka,blanka_070_2_2_p,Blanka-chan Bomb,22P,specials,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Doll is consumed on frame 25, and spawns on frame 39 (if Blanka is hit between frames 25-38, loses the doll completely); after spawning, takes 35f to reach the ground and become active; doll despawns after 1000f or if completely off-screen; Blanka is in a counter-hit state for entire move duration; starts each round with 3 dolls (only 1 can be active at a time); Back Taunt is the only way to restore dolls mid-round; button strength determines throw distance (LP close, MP mid, HP far); doll can be activated with any source of electricity, with different effects depending on meterless/OD/SA1 electricity type (SA2 install specials count as meterless or OD moves for this purpose); once activated, doll is considered a projectile; doll disappears if Blanka is hit after activating (does not apply to un-activated doll)"
blanka,blanka_074_2_3_6_2_3_6_p,Shout of Earth,236236P,super_arts,-,-,42,(20),KD +15,-60,-,-,-,-,1-9 Strike/Throw,Break,-,1,1,99,-,-,-10000,"Projectile hitbox that hits on both sides of Blanka; hitbox is low to the ground (opponent can safely empty jump safely vs. anti-air SA1); [] refers to SA2 install; during install, range is extended to full screen and deals 200 extra damage; significantly better KD Advantage when juggled into; activates Blanka-chan doll on contact (rapidly shoots forward for 5 hits); Blanka-chan doll activation makes it safe on block (minimum +8 oB)"
blanka,blanka_076_2_1_4_2_1_4_p,Lightning Beast,214214P,super_arts,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Improves properties/damage special moves (except 236K) and SA1; gains access to Rolling Cannon after ball-type specials ([4]6P, j.[4]6P, [2]8K, 63214K); all ball-type specials gain electricity to activate Blanka-Chan bomb; while active, Blanka no longer requires charge when canceling into charge specials; using any ball-type special depletes install time by 100f (6.7%), and Rolling Cannon depletes timer by 200f (13.3%)"
blanka,blanka_077_2_3_6_2_3_6_k,Ground Shave Cannonball,236236K,super_arts,-,-,18,8,HKD +50,-62,-,-,-,-,1-12 Full,Break,2-12,-,-,99,-,2.70 (2.60),-30000,Reaches ~60% screen length; cannot hit cross-up; cinematic time regenerates ~1.8 Drive bars for Blanka
blanka,blanka_078_2_3_6_2_3_6_k,Ground Shave Cannonball (CA),236236K,super_arts,-,-,18,8,HKD +14,-62,-,-,-,-,1-12 Full,Break,2-12,-,-,99,-,2.66 (2.56),-30000,Reaches ~60% screen length (slightly less range than standard SA3); cannot hit cross-up; available at 25% HP or below; cinematic time regenerates ~2.3 Drive bars for Blanka
blanka,blanka_080_4_lplk,Jungle Flip,4LPLK,throws,-,-,-,-,HKD +27,-,-,-,-,-,-,-,-,-,-,-,-,0.90,-,"Side switch; after throwing opponent into corner, can Forward Dash to be +8 (grants 4MK pressure but no true throw oki except against Blanka/E.Honda/Zangief); a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously"
blanka,blanka_081_lplk,Wild Fang,LPLK,throws,-,-,-,-,HKD +30,-,-,-,-,-,-,-,-,5 (DR: 0),-,-,-,0.90,-,"Allows for a corner throw loop; Forward Hop to is +3 (easiest timing but no shimmy possible), Forward Dash is +11 (can walk back to avoid reversal throw from everyone except Zangief), or walk for manual throw timing (best version for shimmy); midscreen, Forward Hop allows for meaty strike pressure but needs to walk ~6f for a second throw; at a specific timing/spacing, can juggle into OD-activated Blanka-chan (scaling applies to the 3rd hit of the combo after doll juggles, plus the 2-hit scaling from the doll itself); Drive Rush + Throw has a reduced Juggle Start value, allowing more juggle routes when comboed into Blanka-chan; a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously"
blanka,blanka_084_hphk,Wild Scratch,HPHK,system,-,-,34,25,"Crumple (Standing +21, Juggle +46, HKD +104)",-35,-,-,-,-,-,1-27,-,0,1,0,-,2.523,-,See Drive Impact . Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
blanka,blanka_085_6_hphk,Quick Rolling Attack (Block),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-22 Full,Break,-,200,100,1,-,1.91,-,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal .
blanka,blanka_086_6_hphk,Quick Rolling Attack (Recovery),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-20 Full,Break,-,200,100,1,-,1.91,-,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze; see Drive Reversal .
blanka,blanka_090_6_6,Parry Drive Rush,MPMK~66,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"See Drive Rush ; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.476 (min/throw), 2.082 (min/block), 2.867 (max/final DR frame)"
blanka,blanka_091_6_6_5_6_mpmk,or 66 Drive Rush Cancel,MPMK,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,See Drive Rush ; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
