character_slug,move_id,move_name,input,move_group,hitconfirm_window,hitstun,blockstun,hitstop,punish_adv,perf_parry_adv,dr_cancel_hit,dr_cancel_blk,after_dr_hit,after_dr_blk,invuln,armor,airborne,jug_start,jug_increase,jug_limit,proj_speed,atk_range,super_gain_blk,notes_sc
elena,elena_053_6_p,Lynx Whirl,236PP~6P,specials,-,-,-,-,-,-,-,-,-,-,1-26 Projectile,-,-,-,-,-,-,-,-,"Nearly identical to meterless versions except that the cancel window into follow-up specials is extended 3f longer; accessible from a previous OD Lynx Song; performs an extra spin, enhancing the follow-up specials (~6LK, ~6MK, ~6HK); can continue rolling indefinitely with repeated ~6P inputs; crouch-sized hurtbox 1-26f (but still considered standing); startup refers to minimum number of frames before each follow-up can come out (15-24f ~6LK, 18-24f ~6MK/~6HK, 20-24f ~6P); total roll distance: 2.59; Elena is in a Counter-hit state for the entire roll duration"
elena,elena_058_2_1_4_lp,Moon Glider,214LP,specials,18 SA/~6P,24,20,13,+5,-21,-,-,-,-,-,-,-,1,1,5,-,1.45,500 (250),Forces stand; sways back slightly (can avoid attacks); sways on frames 5-14 (max distance of 0.40 on frame 5); puts airborne opponents into limited juggle state; safe option out of Drive Rush that can bait the opponent's button/throw and grants a light combo extension after a whiff punish
elena,elena_059_2_1_4_mp,Moon Glider,214MP,specials,18 SA/~6P,24,20,13,+6,-20,-,-,-,-,-,-,-,1,1,5,-,1.70,500 (250),Forces stand; sways back a moderate distance (can avoid attacks); sways on frames 5-18 (max distance of 0.50 on frame 9); puts airborne opponents into limited juggle state; safe option out of Drive Rush that can bait the opponent's button/throw and grants a 5MK combo extension after a whiff punish
elena,elena_060_2_1_4_hp,Moon Glider,214HP,specials,18 SA/~6P,25,21,13,+6,-21,-,-,-,-,-,-,-,1,1,5,-,1.84,500 (250),Forces stand; sways back significantly (can avoid attacks); sways on frames 5-23 (max distance of 0.71 on frames 14-16); puts airborne opponents into limited juggle state; safe option out of Drive Rush that can bait the opponent's button/throw and grants a 5MK combo extension after a whiff punish
elena,elena_062_2_1_4_p_p,Moon Glider,214PP,specials,18 SA/~6P,24,20,13,+5,-21,-,-,-,-,-,-,-,1,1,5,-,1.74,500 (250),Forces stand; sways back a moderate distance (can avoid attacks); sways on frames 5-19 (max distance of 0.56 on frame 9); puts airborne opponents into limited juggle state; safe option out of Drive Rush that can bait the opponent's button/throw and grants a light combo extension after a whiff punish
elena,elena_065_2_3_6_2_3_6_p,Revival Dance,236236P,super_arts,-,-,21,10,HKD +25,-66,-,-,-,-,1-17 Full,Break,-,-,-,99,-,2.92 (2.15),-20000,"Excellent anti-fireball tool due to its invincibility and forward movement; slow startup makes it risky as a reversal (can be safely meatied by light normals); leaves Elena farther away than the Healing version, but with more advantage for Lynx Song or Drive Rush pressure; generally a poor anti-air but can catch some mid-range neutral jumps or divekick landing recovery; has a large combo-only hitbox that makes it more consistent in juggles; opponents can jump after the Super freeze to avoid a chip KO"
elena,elena_066_2_1_4_2_1_4_k,Song of the Grasslands,214214K,super_arts,-,-,18,17,HKD +24,-70,-,-,-,-,1-11 Full,Break,-,-,-,99,-,1.726,-30000,"Cinematic time regenerates ~2.1 Drive bars for Elena; large combo-only hitbox makes it more consistent in juggles; reliable but expensive reversal when in Burnout; very consistent anti-air at mid to long range, but cannot hit cross-up and can whiff under closer jumps; opponents cannot avoid a chip KO by jumping after the Super freeze"
elena,elena_067_2_1_4_2_1_4_k,Song of the Grasslands (CA),214214K,super_arts,-,-,18,17,HKD +29,-70,-,-,-,-,1-11 Full,Break,-,-,-,99,-,1.726,-30000,"Available at 25% HP or below; cinematic time regenerates ~2.1 Drive bars for Elena; large combo-only hitbox makes it more consistent in juggles; reliable but expensive reversal when in Burnout; very consistent anti-air at mid to long range, but cannot hit cross-up and can whiff under closer jumps; opponents cannot avoid a chip KO by jumping after the Super freeze"
elena,elena_068_5_6_lplk,Leg Tackle,LPLK,throws,-,-,-,-,HKD +24,-,-,-,-,-,-,-,-,-,-,-,-,0.80,-,"Grants a frame-perfect throw loop against Zangief (Dash + walk 2f); allows a frame-perfect corner throw loop with Drive Rush (more lenient vs. Marisa/Blanka/E.Honda/Zangief); throw pressure is more effective when mixed with other DR buttons, or feints like DR~214P); can also Dash + 5MK for weak pressure and a link to 5LK on hit; Lynx Song can be used for mixups (LP Roll into 6LK/6MK to beat reversal buttons, OD Roll into 6HK to beat throws, empty LP Roll to bait Perfect Parry at only -4 on whiff); a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously"
elena,elena_069_4_lplk,Leg Lift Throw,4LPLK,throws,-,-,-,-,HKD +19,-,-,-,-,-,-,-,-,-,-,-,-,0.80,-,"Side switches; no true throw oki even with Drive Rush (except frame-perfect DR~Throw vs. Zangief); in the corner, allows an auto-timed meaty DR~5MK that is +12 oH / +8 oB; a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously"
elena,elena_072_hphk,Giraffe Neck,HPHK,system,-,-,34,25,"Crumple (Standing +21, Juggle +46, HKD +104)",-35,-,-,-,-,-,1-27,-,0,1,0,-,2.541,-,See Drive Impact . Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
elena,elena_073_6_hphk,Boar Charge (Block),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-22 Full,Break,-,200,100,1,-,1.614,-,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal .
elena,elena_074_6_hphk,Boar Charge (Recovery),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-20 Full,Break,-,200,100,1,-,1.614,-,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze; see Drive Reversal .
elena,elena_078_6_6,Parry Drive Rush,MPMK~66,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"See Drive Rush ; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.548 (min/throw), 2.100 (min/block), 3.011 (max/final DR frame)"
