character_slug,move_id,move_name,input,move_group,hitconfirm_window,hitstun,blockstun,hitstop,punish_adv,perf_parry_adv,dr_cancel_hit,dr_cancel_blk,after_dr_hit,after_dr_blk,invuln,armor,airborne,jug_start,jug_increase,jug_limit,proj_speed,atk_range,super_gain_blk,notes_sc
lily,lily_014_j_lk,Jumping Light Kick,j.LK,normals,-,14,10,9,+8(+14),-8 (-2),-,-,-,-,-,-,-,1,1,0,-,0.37,150 (75),Cross-up
lily,lily_016_j_mk,Jumping Medium Kick,j.MK,normals,-,17,13,11,+11(+17),-8 (-2),-,-,-,-,-,-,-,1,1,0,-,1.09,250 (125),"Cross-up; lower body projectile invuln 8-22f and 8-12f around the kicking foot (if used immediately on the way up, can avoid the 2nd hit of JP's OD Amnesia bombs)"
lily,lily_017_j_hp,Jumping Heavy Punch,j.HP,normals,-,19,15,13,+10(+19),-11 (-2),-,-,-,-,-,-,-,1,1,0,-,0.77,500 (250),Causes spike knockdown vs. airborne opponents; good downward hitbox priority for close range jump-ins; lower body projectile invuln 10-15f (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
lily,lily_018_j_hk,Jumping Heavy Kick,j.HK,normals,-,19,15,13,+13(+19),-8 (-2),-,-,-,-,-,-,-,1,1,0,-,1.12,500 (250),Lower body projectile invuln 11-26f (cannot be used to avoid the 2nd hit of JP's OD Amnesia bombs)
lily,lily_019_3_hp,Ridge Thrust,3HP,command_normals,-,23,18,13,+6,-19,-,-,+6,+1,5-19 Lower Body,-,-,1,1,0,-,2.10,500 (250),Good range and hitbox priority for an overhead; Lily is in a crouching state on frames 25-42 (only the final 3f of recovery has a standing hurtbox); causes spike knockdown vs. airborne opponents
lily,lily_020_4_hp,Horn Breaker,4HP,command_normals,18,27,20,13,+9,-20,+17,+10,+9,+2,-,-,-,1,1,0,-,1.65,500 (250),"Good range, strong hitbox priority (strong bufferable neutral tool); extends a hurtbox in front of body until the end of recovery"
lily,lily_023_6_hp,Desert Storm 1,6HP,command_normals,16 (21 TC),28,22,13,+6,-24,+18,+12,+6,0,-,-,-,1,1,1,-,2.061,500 (250),"Forces stand; cancelable to Desert Storm target combo (can frame trap opponents if not in Burnout); good range and incredible hitbox priority for a cancelable normal, but slow startup; not a useful anti-air despite the animation; puts airborne opponents into limited juggle state (can juggle full TC sequence)"
lily,lily_024_6_hp_hp,Desert Storm 2,6HP~HP,command_normals,52-55(16),29,20,13,+4,-27,-,-,-,-,-,-,-,1,1,2,-,-,500 (250),2f gap on block between 1st/2nd hits of TC (can frame trap opponents if not in Burnout); puts airborne opponents into limited juggle state (can juggle full TC sequence)
lily,lily_025_6_hp_hp_hp,Desert Storm 3,6HP~HP~HP,command_normals,-,-,19,13,KD +26,-40,-,-,-,-,-,-,-,1,1,3,-,-,500 (250),() refers to scaled damage when starting a combo with 6HP~HP; 1f gap on block between 2nd and 3rd hits of TC (can frame trap opponents if not in Burnout); full TC sequence can juggle vs. airborne opponents
lily,lily_026_2_1_4_lp,Condor Wind (stock),214LP,specials,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Windclad stock gained on frame 46 (frames 71 and 90 if held); LP must be held for 59f/89f for Lv.2/Lv.3 versions (releasing too early extends the animation without building a stock); can build up to 3 Windclad stocks; stocks can be spent for enhanced versions of Condor Spire, Tomahawk Buster, or Condor Dive"
lily,lily_031_2_3_6_mk,Condor Spire,236MK,specials,-,-,21,15,KD +37(+49),-27(-15),-,-,-,-,-,-,9-35 (FKD),1,1,3,-,3.077 (1.502),500 (250),"Can be spaced out for better frame advantage, allowing a strike/throw mixup on block; puts opponent into limited juggle state on hit (corner juggle follow-up is possible when hitting on active frame 10 or later)"
lily,lily_032_2_3_6_hk,Condor Spire,236HK,specials,-,-,21,15,KD +37(+49),-27(-15),-,-,-,-,-,-,11-39 (FKD),1,1,3,-,3.286 (1.723),500 (250),"Can be spaced out for better frame advantage, allowing a strike/throw mixup on block; puts opponent into limited juggle state on hit (corner juggle follow-up is possible when hitting on active frame 9 or later)"
lily,lily_034_2_3_6_k_k,Condor Spire,236KK,specials,27(14),-,18,13,KD +43(+55),-24(-12),-,-,-,-,-,-,7-29 (FKD),1,1,3,-,3.175 / 2.583 (1.703),500 (250),"Button combination determines travel distance; far version MK+HK (Modern A[3S]), short version LK+MK / LK+HK (Modern A[2S] / A[1S]); can be spaced out for better frame advantage, allowing a strike/throw mixup on block; short version is easier to space on later active frames for frame advantage (extends a proximity guard box beyond its max range); puts opponent into limited juggle state on hit (corner juggle follow-up is possible when hitting on active frame 5 or later); SA2 hitconfirm time decreases when connecting from longer ranges"
lily,lily_040_6_2_3_lp,Tomahawk Buster,623LP,specials,-,-,17,15,KD +36(+41),-42,-,-,-,-,1-10 Air,-,7-37 (FKD),1,1,3,-,1.05 (1st),500 (250),Puts opponent into limited juggle state on hit; cannot hit cross-up
lily,lily_061_2_1_4_2_1_4_p,Raging Typhoon,214214P,super_arts,-,-,-,-,HKD +4,-,-,-,-,-,1-8 Full,-,-,-,-,-,-,1.755 (1.728),-,Can be jumped out of during startup; can be comboed into like a hit-grab (immediate damage scaling applies to any combo into SA3); cinematic time regenerates ~1.7 Drive bars for Lily; Range: 1.728 (1.755 on 2nd active frame)
lily,lily_062_2_1_4_2_1_4_p,Raging Typhoon (CA),214214P,super_arts,-,-,-,-,HKD +4,-,-,-,-,-,1-8 Full,-,-,-,-,-,-,1.755 (1.728),-,Can be jumped out of during startup; can be comboed into like a hit-grab (immediate damage scaling applies to any combo into SA3); available at 25% HP or below; cinematic time regenerates ~2.4 Drive bars for Lily; Range: 1.728 (1.755 on 2nd active frame)
lily,lily_063_5_6_lplk,Canyon Throw,LPLK,throws,-,-,-,-,HKD +20,-,-,-,-,-,-,-,-,-,-,-,-,0.80,-,Can Drive Rush for a corner strike/throw mixup; has a true walking throw loop vs. Blanka/E.Honda/Zangief that requires frame perfect timing; a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously
lily,lily_064_4_lplk,Falling Cliff,4LPLK,throws,-,-,-,-,HKD +32,-,-,-,-,-,-,-,-,-,-,-,-,0.80,-,Side switch; requires Drive Rush to land another meaty throw after cornering opponent; can also use immediate 236MK to become +4 on block for a mixup (or Windclad 236LK to become +3); forward dash can set up a meaty normal but no real throw mixup; a successful Throw Escape builds 1 Drive bar and 1000 Super gauge (10% bar); Throw Escape is awarded to a random player if input simultaneously
lily,lily_067_hphk,Earth's Rage,HPHK,system,-,-,34,25,"Crumple (Standing +21, Juggle +46, HKD +104)",-35,-,-,-,-,-,1-27,-,0,1,0,-,2.389,-,See Drive Impact . Airborne connect gives spinning juggle state on Punish Counter or corner Wall Splat with variable height.
lily,lily_068_6_hphk,Cross Hammer (Block),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-22 Full,Break,-,200,100,1,-,1.846,-,Performed by inputting 6HPHK during blockstun; 5f extra recovery on hit; freezes the screen for 4f during startup; see Drive Reversal .
lily,lily_069_6_hphk,Cross Hammer (Recovery),6HPHK,system,-,-,23,20,KD +23,-27,-,-,-,-,1-20 Full,Break,-,200,100,1,-,1.846,-,Performed by holding 6HPHK on wakeup; 5f extra recovery on hit; does not have any screen freeze; see Drive Reversal .
lily,lily_073_6_6,Parry Drive Rush,MPMK~66,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"See Drive Rush ; 1-bar version performed out of a Parry; startup refers to minimum time before an attack can cancel the Drive Rush animation (if performed immediately after a successful Parry, only 1+8 startup); the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties; Distance: 0.434 (min/throw), 1.900 (min/block), 3.044 (max/final DR frame)"
lily,lily_074_6_6_5_6_mpmk,or 66 Drive Rush Cancel,MPMK,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,See Drive Rush ; 3-bar version performed on hit/block from a cancelable normal; can also be performed on whiff from cancelable light normals; startup refers to minimum time before an attack can cancel the Drive Rush animation; the first 15 recovery frames are cancelable into any attack; the final 22 recovery frames are cancelable into any attack or movement option or blocking (except Parry); only Normal and Command Normal attacks are enhanced with +4 frame advantage and improved juggle properties
